Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
31-01-2024 13:00,8485.42,8493.57,8482.33,8492.34,44586691.0,XU100,7871.48,8411.1,8216.06,7659.89,+_03-01-2024 17:00:00,7.89,-,10.87,-,8482.64,8432.73,134.54,12.36,122.19,70.23,68.27,+,+,0.08,-96.04,531015598.33,-,9.7,0.11,59.61,0.71,7996.7,8347.58,7915.48,8346.28,13426798113.0,293.95,-46.75,340.7,65.36,59.69,7915.21,7882.14,33.07,7882.79,4.37,16.85,13059638812.67,+,-,+,-,577.13,7.29,+,-,False,0.42,+,H_Wma9:H_Tk:H_Wma15,7.16,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
31-01-2024 13:00,30.74,30.96,30.74,30.96,61284.0,A1CAP,30.95,31.04,29.93,27.12,+_25-01-2024 09:00:00,0.04,+,14.16,-,30.7,30.67,0.55,-0.02,0.56,65.46,67.24,-,-,0.72,-90.9,328544.67,-,0.26,0.84,0.29,0.94,28.36,31.28,28.02,30.68,8479909.0,-2.71,,,44.8,41.6,28.68,29.98,1.3,34.9,8.26,26.71,7175630.67,+,-,-,-,2.28,7.93,+,-,False,-4.33,-,H_Tk:H_Wma15:H_Wma9,7.17,-,,,+,,+,,,+_31-01-2024 09:00:00,+,,,,
31-01-2024 13:00,131.6,132.1,131.5,132.0,4408.0,ACSEL,120.15,130.05,126.75,112.38,+_25-01-2024 13:00:00,9.86,-,17.46,-,128.34,126.62,3.14,1.04,2.1,74.04,64.58,+,+,0.3,-98.93,163236.0,-,3.66,2.85,5.38,4.25,117.3,127.1,115.2,122.9,1842334.0,10.92,-5.18,16.1,56.26,67.93,120.19,123.94,3.76,126.38,4.86,89.89,1558563.0,-,-,+,-,11.81,9.83,+,-,False,-3.03,-,H_Tk:H_Wma15:H_Wma9,9.41,-,,,,,,,,+_30-01-2024 09:00:00,+,,,,
31-01-2024 13:00,446.5,447.75,445.75,447.75,10425.0,ADEL,405.57,421.5,398.75,356.62,+_24-01-2024 13:00:00,10.4,-,25.55,-,434.26,422.7,20.14,5.22,14.92,73.82,70.47,+,+,0.28,-96.17,125723.67,-,13.49,3.11,25.05,5.93,360.0,416.0,352.25,394.0,1995924.0,-0.71,-21.01,20.3,49.05,50.04,375.51,396.86,21.36,498.12,10.21,72.8,1993705.67,-,-,-,-,72.24,19.24,+,-,False,-5.38,-,H_Tk:H_Wma15:H_Wma9,18.71,-,,,,,,,,+_30-01-2024 17:00:00,+,,,,
31-01-2024 13:00,2.31,2.31,2.3,2.3,122946.0,ADESE,2.09,2.31,2.39,2.04,-_26-01-2024 13:00:00,9.86,-,12.75,-,2.3,2.31,-0.0,-0.01,0.01,46.39,49.06,-,-,-0.43,-98.8,5371092.33,-,0.0,0.09,0.01,0.52,2.31,2.53,2.29,2.31,375655979.0,0.09,0.02,0.07,63.11,53.67,2.08,2.05,0.03,2.18,0.0,-2.9,346236084.0,+,+,+,-,0.22,10.53,+,-,True,1.65,-,H_Tk:H_Wma9:H_Wma15,10.53,-,,,,,,-,,-_31-01-2024 13:00:00,-,,,,
31-01-2024 13:00,33.9,33.98,33.8,33.82,89355.0,ADGYO,31.33,33.97,33.08,29.1,+_18-01-2024 09:00:00,7.94,-,16.22,-,33.64,33.19,0.91,0.15,0.76,67.05,63.72,+,+,-0.24,-93.98,719649.67,-,0.18,0.52,0.63,1.91,31.46,35.0,29.86,32.0,37702095.0,,,,50.6,,30.51,31.96,1.46,,0.95,152.93,21471332.0,+,-,+,-,3.31,10.87,+,-,True,-4.56,-,H_Wma15:H_Wma9:H_Tk,10.8,-,,,,,,,,+_29-01-2024 13:00:00,+,,,,
31-01-2024 13:00,142.5,142.6,142.3,142.6,17299.0,AEFES,123.76,140.3,136.8,131.1,+_26-01-2024 13:00:00,15.22,-,8.77,-,141.58,140.34,2.49,0.49,2.01,65.59,62.55,+,+,0.07,-98.19,405664.67,-,1.02,0.72,2.26,1.61,135.0,139.5,130.6,139.1,10423804.0,12.73,1.41,11.32,69.41,64.56,132.86,127.24,5.62,116.7,3.27,35.97,11347212.67,-,+,+,+,9.74,7.33,+,-,False,4.42,-,H_Wma9:H_Wma15:H_Tk,7.11,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
31-01-2024 13:00,12.47,12.48,12.44,12.46,90757.0,AFYON,12.17,12.42,12.07,11.1,+_12-01-2024 13:00:00,2.39,-,12.2,-,12.43,12.4,0.19,0.0,0.19,62.39,65.39,+,-,-0.08,-97.4,3667182.33,-,0.03,0.24,0.06,0.49,11.61,12.52,11.61,12.46,42790384.0,0.27,-0.38,0.65,52.58,51.47,11.74,12.09,0.35,14.17,7.32,46.89,31428383.67,+,-,+,-,0.72,6.12,+,-,True,-2.92,-,H_Tk:H_Wma15:H_Wma9,5.95,-,,,,,,,,+_30-01-2024 13:00:00,+,,,,
31-01-2024 13:00,58.75,58.85,58.55,58.8,7019.0,AGESA,56.4,58.05,56.85,56.82,+_22-01-2024 09:00:00,4.25,-,3.48,-,58.28,57.89,0.8,0.16,0.64,67.61,62.85,+,+,0.09,-98.49,200247.33,-,0.52,0.89,0.91,1.58,55.1,57.7,54.3,56.9,2852219.0,2.21,-1.36,3.57,53.15,54.06,55.63,56.17,0.54,64.25,3.45,2.14,2918780.0,+,-,+,-,3.17,5.7,+,-,False,-0.97,-,H_Tk:H_Wma15:H_Wma9,5.25,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
31-01-2024 13:00,232.3,232.4,231.9,232.0,14788.0,AGHOL,209.41,233.55,228.45,205.7,+_26-01-2024 13:00:00,10.79,-,12.79,-,234.05,232.07,4.12,0.47,3.64,60.4,64.83,+,-,-0.09,-94.36,128589.67,-,2.05,0.88,0.07,0.03,220.9,230.4,215.3,229.0,3643446.0,15.97,-1.43,17.4,64.84,59.61,214.32,211.39,2.93,218.45,2.74,24.53,3271136.0,+,-,+,-,17.68,8.25,+,-,True,1.39,-,H_Tk:H_Wma9:H_Wma15,8.2,-,,,,,,,-,-_31-01-2024 09:00:00,-,,,,
