Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
14-11-2024 17:00,OZRDN,7.91,7.96,7.91,7.96,83043.0,0.0,0.05,0.0,1566.67,0.05,46036.1,80.39,True,54.71,0,,7.81,8.13,False,False
14-11-2024 17:00,KZGYO,24.1,24.36,24.06,24.32,409315.0,0.04,0.22,0.03,587.5,0.22,255693.2,60.08,True,47.74,0,,23.8,26.34,True,False
14-11-2024 17:00,ETILR,32.8,35.0,32.1,34.58,908986.0,0.42,1.78,0.12,1359.02,1.78,266837.7,240.65,True,51.02,0,,33.24,37.18,True,True
14-11-2024 17:00,USAK,10.9,11.07,10.86,11.04,1269414.0,0.03,0.14,0.01,1066.67,0.14,573797.7,121.23,True,57.11,0,,10.77,11.47,False,False
14-11-2024 17:00,PRZMA,34.38,35.06,34.26,35.06,168149.0,0.0,0.68,0.02,3300.0,0.68,59264.4,183.73,True,44.18,0,,32.7,38.0,True,True
14-11-2024 17:00,TDGYO,12.59,12.9,12.32,12.9,437570.0,0.0,0.31,0.03,1092.31,0.31,137755.1,217.64,True,58.42,0,,12.81,13.03,False,False
14-11-2024 17:00,GLRYH,11.35,11.53,11.32,11.53,613653.0,0.0,0.18,0.01,1185.71,0.18,315955.7,94.22,True,61.47,0,,11.17,12.0,False,False
14-11-2024 17:00,PEKGY,4.29,4.34,4.26,4.33,7490966.0,0.01,0.04,0.01,263.64,0.04,2122126.8,252.99,True,67.03,0,,4.13,4.36,False,False
14-11-2024 17:00,ORGE,77.6,78.5,77.25,78.25,251558.0,0.25,0.65,0.07,828.57,0.65,103454.8,143.16,True,62.51,0,,65.5,80.35,False,False
14-11-2024 17:00,BINBN,103.5,105.9,103.4,105.5,249191.0,0.4,2.0,0.24,733.33,2.0,111650.7,123.19,True,63.51,0,,99.85,105.7,False,False
14-11-2024 17:00,KIMMR,9.44,9.58,9.43,9.57,830013.0,0.01,0.13,0.02,664.71,0.13,229947.1,260.96,True,63.11,0,,9.25,9.66,False,False
14-11-2024 16:00,POLHO,10.15,10.3,10.14,10.28,480670.0,0.02,0.13,0.01,1344.44,0.13,198361.4,142.32,True,56.88,0,,10.02,10.69,False,False
14-11-2024 16:00,EREGL,50.5,51.4,50.45,51.3,12532104.0,0.1,0.8,0.05,1354.55,0.8,6380338.5,96.42,True,65.56,0,,49.5,51.85,False,False
14-11-2024 16:00,KCAER,37.28,37.68,37.26,37.66,441169.0,0.02,0.38,0.04,804.76,0.38,238244.7,85.17,True,56.38,0,,36.82,37.9,True,False
