Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
03-12-2024 17:00,HDFGS,1.59,1.67,1.58,1.66,13915699.0,0.01,0.07,0.01,775.0,0.07,3551989.7,291.77,True,82.62,0,,1.54,ATH,False,False
03-12-2024 17:00,ADGYO,31.0,31.44,31.0,31.32,1036592.0,0.12,0.32,0.03,900.0,0.32,207693.4,399.1,True,59.32,0,,31.0,31.7,True,True
03-12-2024 17:00,BYDNR,22.26,22.56,22.2,22.54,219008.0,0.02,0.28,0.04,566.67,0.28,142045.3,54.18,True,70.24,0,,19.89,22.7,False,False
03-12-2024 17:00,ALKLC,32.24,32.66,32.1,32.66,1651544.0,0.0,0.42,0.07,500.0,0.42,445112.7,271.04,True,76.69,0,,28.32,ATH,False,False
03-12-2024 17:00,KATMR,2.15,2.17,2.15,2.17,23280392.0,0.0,0.02,0.0,300.0,0.02,8350410.6,178.79,True,72.09,0,,2.07,ATH,False,False
03-12-2024 17:00,DAPGM,5.86,5.93,5.84,5.93,7002119.0,0.0,0.07,0.01,400.0,0.07,2765483.0,153.2,True,67.59,0,,5.72,ATH,False,False
03-12-2024 16:00,KERVT,14.95,15.36,14.92,15.25,1358671.0,0.11,0.3,0.02,1775.0,0.3,682686.6,99.02,True,62.89,0,,14.06,15.42,False,False
03-12-2024 16:00,ARENA,26.52,27.26,26.48,27.14,588116.0,0.12,0.62,0.08,675.0,0.62,184755.6,218.32,True,73.28,0,,25.76,27.22,False,False
03-12-2024 16:00,GUBRF,252.0,258.5,251.75,257.5,2398824.0,1.0,5.5,0.12,4300.0,5.5,879141.6,172.86,True,70.84,0,,231.6,258.0,False,False
03-12-2024 16:00,AVOD,2.96,3.14,2.95,3.11,7876474.0,0.03,0.15,0.02,689.47,0.15,1781952.1,342.01,True,82.02,0,,2.72,ATH,False,False
03-12-2024 16:00,EKSUN,5.88,5.99,5.87,5.97,1439737.0,0.02,0.09,0.02,350.0,0.09,640155.8,124.9,True,71.78,0,,5.59,ATH,False,False
03-12-2024 16:00,MAVI,83.35,84.25,83.2,84.0,987628.0,0.25,0.65,0.01,12900.0,0.65,642774.1,53.65,True,62.75,0,,79.4,84.8,False,False
03-12-2024 16:00,OYAKC,72.85,74.0,72.7,73.9,838507.0,0.1,1.05,0.12,775.0,1.05,368306.6,127.67,True,70.5,0,,68.75,ATH,False,False
03-12-2024 16:00,LRSHO,2.52,2.57,2.51,2.57,4675604.0,0.0,0.05,0.01,257.14,0.05,2130849.0,119.42,True,78.94,0,,2.34,ATH,False,False
03-12-2024 15:00,TAVHL,271.5,276.5,271.5,276.25,333264.0,0.25,4.75,0.62,660.0,4.75,192374.6,73.24,True,57.38,0,,265.5,283.0,False,False
03-12-2024 15:00,OZATD,88.45,90.25,88.35,89.75,579066.0,0.5,1.3,0.21,504.65,1.3,258798.6,123.75,True,67.14,0,,85.0,95.9,False,False
03-12-2024 15:00,GUNDG,49.68,51.75,49.5,51.65,1268437.0,0.1,1.97,0.42,367.93,1.97,526172.0,141.07,True,73.65,0,,44.62,ATH,False,False
03-12-2024 15:00,OZYSR,27.42,27.7,27.42,27.66,345729.0,0.04,0.24,0.05,344.44,0.24,217463.5,58.98,True,71.5,0,,25.58,27.8,False,False
03-12-2024 15:00,TEKTU,4.75,4.81,4.73,4.81,1316207.0,0.0,0.06,0.01,900.0,0.06,841803.9,56.36,True,69.98,0,,4.53,ATH,False,False
03-12-2024 15:00,DYOBY,24.04,24.82,23.98,24.66,730998.0,0.16,0.62,0.17,269.05,0.62,315961.0,131.36,True,77.05,0,,22.56,ATH,False,False
03-12-2024 15:00,IMASM,3.01,3.09,3.01,3.07,10811856.0,0.02,0.06,0.02,233.33,0.06,3485740.9,210.17,True,75.14,0,,2.88,ATH,False,False
03-12-2024 15:00,BAHKM,44.6,45.7,44.5,45.4,611660.0,0.3,0.8,0.07,1011.11,0.8,285293.9,114.4,True,68.49,0,,41.14,45.7,False,False
03-12-2024 15:00,AKSA,10.27,10.65,10.25,10.56,8312830.0,0.09,0.29,0.08,258.02,0.29,2335463.7,255.94,True,87.3,0,,9.65,ATH,False,False
03-12-2024 15:00,MARTI,3.25,3.38,3.25,3.35,12920404.0,0.03,0.1,0.01,566.67,0.1,3472694.9,272.06,True,86.0,0,,3.17,3.38,False,False
03-12-2024 15:00,CEMZY,10.41,10.7,10.4,10.69,3363890.0,0.01,0.28,0.04,677.78,0.28,1106614.3,203.98,True,74.44,0,,10.18,ATH,False,False
03-12-2024 15:00,FONET,17.25,17.44,17.23,17.42,1489310.0,0.02,0.17,0.04,335.9,0.17,586428.2,153.96,True,64.93,0,,16.9,17.88,False,False
03-12-2024 14:00,AFYON,14.12,14.35,14.12,14.29,3575809.0,0.06,0.17,0.04,372.22,0.17,1828343.6,95.58,True,72.57,0,,13.8,14.79,False,False
03-12-2024 14:00,TDGYO,12.01,12.32,12.0,12.25,927377.0,0.07,0.24,0.07,233.33,0.24,473422.4,95.89,True,84.36,0,,11.16,13.89,False,False
03-12-2024 14:00,BMSTL,28.9,29.52,28.88,29.5,833348.0,0.02,0.6,0.05,1100.0,0.6,275879.0,202.07,True,69.49,0,,27.52,31.83,False,False
03-12-2024 14:00,KZGYO,23.7,24.16,23.62,24.14,890159.0,0.02,0.44,0.07,511.11,0.44,333456.0,166.95,True,72.96,0,,23.2,24.52,False,False
03-12-2024 14:00,NTGAZ,5.99,6.07,5.98,6.06,1702021.0,0.01,0.07,0.0,1300.0,0.07,782073.4,117.63,True,65.26,0,,5.9,6.1,False,False
03-12-2024 14:00,OSTIM,8.25,8.67,8.24,8.6,6193426.0,0.07,0.35,0.04,753.66,0.35,1341452.3,361.7,True,74.38,0,,7.96,ATH,False,False
03-12-2024 14:00,TTKOM,46.1,46.5,46.06,46.4,4134246.0,0.1,0.3,0.04,733.33,0.3,2071392.0,99.59,True,61.96,0,,45.36,47.44,False,False
03-12-2024 13:00,ORCAY,9.29,9.47,9.28,9.43,855084.0,0.04,0.14,0.02,677.78,0.14,268809.2,218.1,True,70.12,0,,9.14,9.52,False,False
03-12-2024 13:00,ELITE,37.44,38.24,37.42,38.16,554420.0,0.08,0.72,0.08,847.37,0.72,279481.7,98.37,True,77.64,0,,35.94,39.08,False,False
03-12-2024 13:00,ISFIN,11.47,11.72,11.45,11.66,2531980.0,0.06,0.19,0.04,387.18,0.19,966338.8,162.02,True,76.44,0,,11.06,ATH,False,False
03-12-2024 13:00,BEGYO,4.02,4.09,4.01,4.09,20838386.0,0.0,0.07,0.01,438.46,0.07,4126695.4,404.97,True,60.26,0,,3.91,4.24,False,False
03-12-2024 13:00,HURGZ,4.31,4.56,4.3,4.56,3141850.0,0.0,0.25,0.04,525.0,0.25,726923.3,332.21,True,87.78,0,,4.06,ATH,False,False
03-12-2024 13:00,INVEO,7.48,7.77,7.48,7.72,1980694.0,0.05,0.24,0.02,900.0,0.24,391420.7,406.03,True,74.36,0,,7.33,ATH,False,False
03-12-2024 12:00,CELHA,24.08,26.06,24.06,25.74,834035.0,0.32,1.66,0.21,675.7,1.66,403244.0,106.83,True,80.55,0,,22.3,ATH,False,False
03-12-2024 12:00,GEREL,9.09,9.19,9.09,9.17,983556.0,0.02,0.08,0.01,788.89,0.08,530774.4,85.31,True,64.23,0,,8.84,9.4,False,False
03-12-2024 12:00,GLBMD,12.33,12.71,12.24,12.66,970159.0,0.05,0.33,0.04,768.42,0.33,430247.3,125.49,True,63.73,0,,11.52,13.5,False,False
03-12-2024 12:00,GOZDE,26.58,27.04,26.58,26.94,237536.0,0.1,0.36,0.02,2150.0,0.36,155238.2,53.01,True,64.29,0,,25.64,27.28,False,False
03-12-2024 12:00,EGEPO,23.12,23.54,23.1,23.52,135243.0,0.02,0.4,0.0,9900.0,0.4,71020.9,90.43,True,50.77,0,,23.3,24.18,False,False
03-12-2024 12:00,OBAMS,43.32,45.04,43.32,44.76,3556494.0,0.28,1.44,0.17,757.14,1.44,852107.5,317.38,True,72.55,0,,42.7,ATH,False,False
03-12-2024 12:00,KAREL,9.22,9.28,9.21,9.28,882176.0,0.0,0.06,0.01,566.67,0.06,559556.8,57.66,True,64.75,0,,9.13,9.3,False,False
03-12-2024 11:00,BAYRK,17.82,18.18,17.78,18.14,849591.0,0.04,0.32,0.02,1677.78,0.32,344185.9,146.84,True,64.31,0,,17.45,18.68,False,False
03-12-2024 11:00,BORSK,23.52,23.86,23.42,23.8,570513.0,0.06,0.28,0.05,418.52,0.28,292311.3,95.17,True,77.02,0,,22.14,ATH,False,False
03-12-2024 11:00,QUAGR,2.84,2.91,2.83,2.91,5729649.0,0.0,0.07,0.01,900.0,0.07,1490238.2,284.48,True,74.65,0,,2.73,ATH,False,False
03-12-2024 11:00,SASA,4.11,4.23,4.1,4.22,196720506.0,0.01,0.11,0.01,900.0,0.11,57983662.3,239.27,True,68.44,0,,4.02,4.37,True,False
03-12-2024 11:00,SEYKM,3.82,3.88,3.81,3.87,3710225.0,0.01,0.05,0.01,733.33,0.05,1120871.0,231.01,True,59.71,0,,3.74,3.98,False,False
03-12-2024 11:00,AKYHO,3.39,3.51,3.39,3.5,2933625.0,0.01,0.11,0.01,685.71,0.11,1755182.0,67.14,True,78.55,0,,3.08,ATH,False,False
03-12-2024 11:00,HEKTS,4.1,4.14,4.08,4.13,84544674.0,0.01,0.03,0.0,900.0,0.03,25211292.6,235.34,True,63.65,0,,4.04,4.16,False,False
03-12-2024 11:00,LKMNH,17.06,17.37,17.04,17.37,565131.0,0.0,0.31,0.04,656.1,0.31,199242.9,183.64,True,62.41,0,,16.12,17.6,False,False
03-12-2024 11:00,INFO,2.47,2.62,2.47,2.59,9430503.0,0.03,0.12,0.02,471.43,0.12,2595929.2,263.28,True,78.71,0,,2.12,ATH,False,False
03-12-2024 11:00,BMSCH,39.38,40.94,39.26,40.84,604165.0,0.1,1.46,0.22,551.79,1.46,157867.3,282.7,True,82.74,0,,35.38,ATH,False,False
03-12-2024 11:00,AVHOL,36.02,36.92,36.0,36.86,290456.0,0.06,0.84,0.09,854.55,0.84,88305.1,228.92,True,64.73,0,,35.82,39.56,True,False
03-12-2024 11:00,OSMEN,9.11,9.23,9.11,9.2,417219.0,0.03,0.09,0.01,900.0,0.09,230321.4,81.15,True,54.79,0,,8.94,9.37,False,False
03-12-2024 11:00,ULKER,113.2,114.6,113.1,114.4,1206034.0,0.2,1.2,0.26,361.54,1.2,554495.5,117.5,True,66.56,0,,110.1,115.3,False,False
03-12-2024 10:00,KOZAL,22.92,23.84,22.44,23.8,51657998.0,0.04,0.88,0.1,780.0,0.88,9469837.0,445.5,True,81.0,2,22.44,22.44,ATH,False,False
03-12-2024 10:00,METRO,3.06,3.22,3.0,3.22,20384869.0,0.0,0.16,0.03,384.85,0.16,5382975.6,278.69,True,95.41,1,3.22,2.51,ATH,False,False
03-12-2024 10:00,KCHOL,195.2,198.3,193.0,197.8,9610812.0,0.5,2.6,0.29,796.55,2.6,2171646.5,342.56,True,51.77,2,193.0,193.0,207.8,False,False
03-12-2024 10:00,ENKAI,52.8,53.6,52.75,53.4,3442855.0,0.2,0.6,0.04,1614.29,0.6,1150585.1,199.23,True,60.05,0,,52.6,55.1,False,False
03-12-2024 10:00,MGROS,488.5,495.5,487.0,493.5,659646.0,2.0,5.0,1.1,354.55,5.0,140696.9,368.84,True,73.59,0,,470.75,ATH,False,False
03-12-2024 10:00,ENTRA,7.92,7.97,7.88,7.96,3436941.0,0.01,0.04,0.01,300.0,0.04,1105810.5,210.81,True,61.62,0,,7.82,8.01,False,False
03-12-2024 10:00,EREGL,26.08,26.3,25.84,26.28,37245674.0,0.02,0.2,0.05,300.0,0.2,15226439.7,144.61,True,68.34,2,25.84,25.84,ATH,False,False
03-12-2024 10:00,PLTUR,30.32,31.2,29.94,30.98,1914896.0,0.22,0.66,0.09,667.44,0.66,494208.8,287.47,True,82.36,0,,25.76,ATH,False,False
03-12-2024 10:00,EUREN,11.18,11.3,11.12,11.28,2410886.0,0.02,0.1,0.02,376.19,0.1,700788.1,244.02,True,68.82,0,,10.97,11.33,False,False
03-12-2024 10:00,INDES,6.8,6.92,6.8,6.9,1097892.0,0.02,0.1,0.01,669.23,0.1,291629.7,276.47,True,65.41,0,,6.71,7.01,False,False
03-12-2024 10:00,ISCTR,13.74,14.12,13.58,14.09,267134846.0,0.03,0.35,0.06,493.22,0.35,52608817.2,407.78,True,75.2,0,,13.39,ATH,False,False
03-12-2024 10:00,PEKGY,4.84,5.22,4.76,5.19,46118008.0,0.03,0.35,0.05,629.17,0.35,12130725.5,280.18,True,80.18,0,,4.44,ATH,False,False
03-12-2024 10:00,FROTO,981.5,999.5,979.0,997.0,467532.0,2.5,15.5,3.45,349.28,15.5,121668.5,284.27,True,71.35,0,,954.0,1005.0,False,False
03-12-2024 10:00,MOBTL,4.25,4.54,4.24,4.46,11794161.0,0.08,0.21,0.03,577.42,0.21,2215336.8,432.39,True,83.86,1,4.54,4.1,4.54,False,False
03-12-2024 10:00,FZLGY,22.96,24.08,22.94,23.96,1674604.0,0.12,1.0,0.08,1182.05,1.0,365383.5,358.31,True,69.35,0,,22.8,ATH,False,False
03-12-2024 10:00,PAPIL,15.09,15.81,15.09,15.81,9470447.0,0.0,0.72,0.15,370.59,0.72,3720955.3,154.52,True,90.19,1,15.81,12.9,ATH,False,False
03-12-2024 10:00,IZFAS,58.75,59.4,58.25,59.35,237186.0,0.05,0.6,0.02,3900.0,0.6,114278.5,107.55,True,53.77,0,,58.1,60.0,False,False
03-12-2024 10:00,MTRKS,18.81,19.04,18.69,19.01,497169.0,0.03,0.2,0.02,733.33,0.2,177813.6,179.6,True,57.84,0,,18.36,19.48,False,False
03-12-2024 10:00,GESAN,45.94,46.24,45.6,46.18,1157032.0,0.06,0.24,0.02,1400.0,0.24,549304.7,110.64,True,44.15,0,,45.26,50.4,True,False
03-12-2024 10:00,GIPTA,30.5,31.38,30.5,31.24,437090.0,0.14,0.74,0.1,670.83,0.74,182923.8,138.95,True,57.72,0,,30.04,32.14,False,False
03-12-2024 10:00,ADESE,2.21,2.3,2.21,2.29,42611038.0,0.01,0.08,0.01,1042.86,0.08,12619810.1,237.65,True,71.92,0,,1.99,ATH,False,False
03-12-2024 10:00,GLYHO,15.7,15.83,15.62,15.82,1221693.0,0.01,0.12,0.01,1614.29,0.12,355815.4,243.35,True,55.27,0,,15.58,16.03,False,False
03-12-2024 10:00,ISDMR,38.3,38.54,38.06,38.52,570188.0,0.02,0.22,0.02,816.67,0.22,225404.5,152.96,True,65.94,0,,36.54,38.8,False,False
03-12-2024 10:00,GARAN,121.8,124.9,119.6,124.5,13522135.0,0.4,2.7,0.51,429.41,2.7,2788106.4,384.99,True,73.03,0,,118.1,ATH,False,False
03-12-2024 10:00,XU100,9734.18,9855.37,9661.11,9843.78,1402520290.0,11.59,109.6,24.32,350.62,109.6,359199731.8,290.46,True,73.88,0,,9573.86,ATH,False,False
03-12-2024 10:00,TRCAS,23.62,23.84,23.56,23.8,122177.0,0.04,0.18,0.01,1400.0,0.18,58728.3,108.04,True,58.44,0,,23.5,23.98,False,False
03-12-2024 10:00,ALARK,96.6,97.75,95.7,97.55,1253048.0,0.2,0.95,0.21,352.38,0.95,338851.1,269.79,True,61.41,0,,94.35,98.05,False,False
03-12-2024 10:00,THYAO,286.25,290.0,284.0,289.25,11651131.0,0.75,3.0,0.62,380.0,3.0,3506443.1,232.28,True,62.74,0,,282.5,299.75,True,False
03-12-2024 10:00,TATGD,22.76,22.96,22.74,22.96,171087.0,0.0,0.2,0.03,669.23,0.2,59656.4,186.79,True,60.62,0,,22.48,23.0,False,False
03-12-2024 10:00,SAHOL,90.45,93.0,89.2,92.65,6980725.0,0.35,2.2,0.29,671.93,2.2,2010628.5,247.19,True,66.28,0,,88.6,93.0,False,False
03-12-2024 10:00,TUPRS,147.7,149.3,147.3,149.0,5957131.0,0.3,1.3,0.31,319.35,1.3,1770025.4,236.56,True,66.1,0,,145.8,149.6,False,False
03-12-2024 10:00,ULUFA,15.3,15.49,15.23,15.49,409695.0,0.0,0.19,0.01,2011.11,0.19,120701.8,239.43,True,63.29,1,15.49,14.61,15.73,False,False
03-12-2024 10:00,BSOKE,58.85,60.05,58.8,59.75,674965.0,0.3,0.9,0.18,414.29,0.9,229197.5,194.49,True,66.47,0,,57.0,60.95,False,False
03-12-2024 10:00,TABGD,145.1,148.8,145.0,147.9,295809.0,0.9,2.8,0.66,324.24,2.8,127557.4,131.9,True,73.14,1,148.8,139.1,148.8,False,False
03-12-2024 10:00,VAKFN,1.7,1.74,1.69,1.73,18796113.0,0.01,0.03,0.01,500.0,0.03,4082748.9,360.38,True,71.22,0,,1.64,1.77,False,False
03-12-2024 10:00,VRGYO,2.76,2.82,2.71,2.81,18038784.0,0.01,0.05,0.01,354.55,0.05,5889808.7,206.27,True,74.93,0,,2.59,ATH,False,False
03-12-2024 10:00,YAYLA,19.3,20.74,18.7,20.38,4883242.0,0.36,1.08,0.09,1048.94,1.08,1498811.9,225.81,True,84.64,2,18.7,18.7,ATH,False,False
03-12-2024 10:00,YKBNK,29.22,30.22,28.92,30.08,122411705.0,0.14,0.86,0.11,667.86,0.86,24960985.6,390.41,True,57.37,0,,28.64,31.44,False,False
