Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
19-03-2024 17:00,TOASO,273.75,277.5,273.5,277.25,1049632.0,0.25,3.5,0.57,508.7,3.5,485310.0,116.28,True,0,,265.0,279.0
19-03-2024 17:00,MHRGY,5.23,5.35,5.22,5.34,1962589.0,0.01,0.11,0.01,685.71,0.11,1006426.0,95.01,True,0,,5.15,6.08
19-03-2024 17:00,AEFES,139.7,140.7,139.5,140.7,200841.0,0.0,1.0,0.26,284.62,1.0,126876.2,58.3,True,0,,136.5,140.9
19-03-2024 17:00,GEDIK,13.97,14.08,13.94,14.08,204582.0,0.0,0.11,0.02,378.26,0.11,84066.9,143.36,True,0,,14.06,14.79
19-03-2024 17:00,PLTUR,17.82,18.07,17.74,18.02,509695.0,0.05,0.2,0.05,334.78,0.2,266742.5,91.08,True,0,,17.3,18.98
19-03-2024 17:00,HLGYO,3.19,3.24,3.18,3.24,3896650.0,0.0,0.05,0.0,1566.67,0.05,2139026.4,82.17,True,0,,3.16,3.59
19-03-2024 17:00,ARCLK,150.7,152.5,150.7,152.5,603593.0,0.0,1.8,0.41,339.02,1.8,326283.2,84.99,True,0,,146.0,155.9
19-03-2024 17:00,MNDTR,6.77,6.9,6.77,6.89,534964.0,0.01,0.12,0.02,531.58,0.12,249649.7,114.29,True,0,,6.54,7.14
19-03-2024 17:00,GOKNR,22.44,22.9,22.32,22.9,675236.0,0.0,0.46,0.1,360.0,0.46,332563.5,103.04,True,0,,21.78,23.72
19-03-2024 17:00,HDFGS,1.98,2.0,1.97,2.0,2299027.0,0.0,0.02,0.0,900.0,0.02,1231629.2,86.67,True,0,,1.94,2.05
19-03-2024 17:00,EGEPO,18.3,18.52,18.14,18.52,159775.0,0.0,0.22,0.04,464.1,0.22,78920.9,102.45,True,0,,ATL,19.3
19-03-2024 17:00,VESTL,76.1,77.2,75.9,77.0,463274.0,0.2,0.9,0.1,847.37,0.9,276836.1,67.35,True,0,,75.0,81.65
19-03-2024 17:00,OYAKC,60.95,61.65,60.95,61.45,1178027.0,0.2,0.5,0.09,488.24,0.5,477059.4,146.94,True,0,,60.55,62.95
19-03-2024 17:00,EBEBK,62.3,63.15,62.1,62.95,266666.0,0.2,0.65,0.11,490.91,0.65,119872.9,122.46,True,0,,61.5,65.9
19-03-2024 17:00,AKYHO,6.05,6.44,6.04,6.4,4354750.0,0.04,0.35,0.03,1150.0,0.35,1381764.3,215.16,True,0,,5.75,ATH
19-03-2024 17:00,BUCIM,7.9,7.94,7.88,7.94,2397875.0,0.0,0.04,0.01,700.0,0.04,1532065.6,56.51,True,0,,7.63,8.32
19-03-2024 17:00,SOKM,62.85,64.0,62.7,63.9,1785573.0,0.1,1.05,0.06,1650.0,1.05,1065343.9,67.61,True,0,,61.7,65.45
19-03-2024 17:00,KRVGD,29.98,30.78,29.72,30.56,348027.0,0.22,0.58,0.17,233.33,0.58,182987.6,90.19,True,0,,28.18,33.3
19-03-2024 17:00,DOAS,319.5,329.0,316.0,326.5,1833267.0,2.5,7.0,1.38,409.09,7.0,913509.5,100.68,True,0,,275.5,329.25
19-03-2024 17:00,GRTRK,66.45,71.6,65.6,71.6,989946.0,0.0,5.15,0.58,787.93,5.15,148998.1,564.4,True,0,,64.0,73.2
19-03-2024 17:00,DZGYO,4.77,4.85,4.77,4.83,199681.0,0.02,0.06,0.02,300.0,0.06,132991.8,50.15,True,0,,4.66,4.97
19-03-2024 17:00,YGYO,5.42,5.58,5.42,5.57,1705265.0,0.01,0.15,0.02,552.17,0.15,538886.0,216.44,True,0,,5.11,5.88
19-03-2024 17:00,EUYO,20.82,22.0,20.8,22.0,361853.0,0.0,1.18,0.16,619.51,1.18,107531.9,236.51,True,0,,18.75,23.5
19-03-2024 17:00,KRONT,24.36,25.0,24.1,25.0,232594.0,0.0,0.64,0.11,481.82,0.64,135935.5,71.11,True,0,,23.5,26.2
19-03-2024 17:00,KRDMA,19.26,19.44,19.25,19.39,200713.0,0.05,0.13,0.01,1081.82,0.13,123522.6,62.49,True,0,,19.19,21.6
19-03-2024 16:00,BRISA,117.9,122.4,117.7,121.5,191321.0,0.9,3.6,0.18,1900.0,3.6,126116.7,51.7,True,0,,119.0,130.6
19-03-2024 16:00,SNGYO,4.09,4.31,4.09,4.31,10161680.0,0.0,0.22,0.02,856.52,0.22,3109033.4,226.84,True,0,,4.05,ATH
19-03-2024 16:00,BOSSA,10.28,10.49,10.26,10.45,111047.0,0.04,0.17,0.02,1033.33,0.17,58564.9,89.61,True,0,,10.17,11.05
19-03-2024 16:00,SILVR,19.56,20.1,19.45,20.0,282565.0,0.1,0.44,0.02,2650.0,0.44,133981.4,110.9,True,0,,18.7,21.0
19-03-2024 16:00,GRSEL,72.6,74.75,72.6,74.45,302637.0,0.3,1.85,0.21,760.47,1.85,130116.8,132.59,True,0,,71.55,81.45
19-03-2024 16:00,DESA,22.98,23.82,22.92,23.66,326961.0,0.16,0.68,0.15,347.37,0.68,143057.5,128.55,True,0,,22.0,24.62
19-03-2024 16:00,YYLGD,13.64,13.95,13.63,13.88,1507100.0,0.07,0.24,0.04,531.58,0.24,766194.4,96.7,True,0,,13.48,14.04
19-03-2024 16:00,KARTN,130.4,137.0,130.0,137.0,451336.0,0.0,6.6,1.08,511.11,6.6,177090.6,154.86,True,0,,120.6,139.0
19-03-2024 15:00,LMKDC,33.76,35.68,33.34,35.16,8668856.0,0.52,1.4,0.13,993.75,1.4,3124785.3,177.42,True,0,,32.6,39.88
19-03-2024 15:00,MSGYO,13.76,14.29,13.75,14.22,250194.0,0.07,0.46,0.06,666.67,0.46,92233.4,171.26,True,0,,13.44,14.79
19-03-2024 15:00,ALBRK,4.16,4.22,4.16,4.21,10716059.0,0.01,0.05,0.01,316.67,0.05,2286952.5,368.57,True,0,,4.08,4.45
19-03-2024 15:00,JANTS,227.2,248.9,225.8,248.0,1288770.0,0.9,20.8,1.95,966.67,20.8,286861.7,349.27,True,0,,237.2,278.5
19-03-2024 14:00,TMSN,153.1,160.5,153.1,159.0,1124104.0,1.5,5.9,0.56,953.57,5.9,402218.2,179.48,True,0,,158.4,178.7
19-03-2024 14:00,ZOREN,5.3,5.44,5.29,5.42,77415235.0,0.02,0.12,0.01,757.14,0.12,37258868.1,107.78,True,0,,5.19,5.51
19-03-2024 14:00,OSTIM,6.6,6.69,6.55,6.68,606758.0,0.01,0.08,0.01,1042.86,0.08,335889.0,80.64,True,0,,ATL,6.98
19-03-2024 14:00,MTRKS,76.85,79.0,76.85,78.55,106375.0,0.45,1.7,0.22,672.73,1.7,62816.1,69.34,True,0,,75.85,82.25
19-03-2024 14:00,KLMSN,31.18,31.6,31.08,31.54,105898.0,0.06,0.36,0.1,275.0,0.36,67600.5,56.65,True,0,,29.9,32.1
19-03-2024 14:00,LOGO,86.5,87.75,86.4,87.55,301381.0,0.2,1.05,0.02,5150.0,1.05,147112.1,104.86,True,0,,83.9,92.0
19-03-2024 14:00,ALVES,55.45,59.9,55.3,58.75,8129261.0,1.15,3.3,0.26,1169.23,3.3,3997201.1,103.37,True,0,,45.72,63.5
19-03-2024 13:00,FROTO,1078.0,1094.0,1076.0,1092.0,183102.0,2.0,14.0,1.1,1172.73,14.0,81913.1,123.53,True,0,,1071.0,1121.0
19-03-2024 13:00,ENERY,150.0,154.2,149.6,153.7,343504.0,0.5,3.7,0.55,572.73,3.7,135265.0,153.95,True,0,,142.8,ATH
19-03-2024 13:00,TAVHL,162.3,164.2,162.0,163.8,451538.0,0.4,1.5,0.06,2400.0,1.5,205397.7,119.84,True,0,,159.5,167.4
19-03-2024 13:00,EDATA,26.1,27.04,26.0,27.02,1101567.0,0.02,0.92,0.19,379.17,0.92,423753.7,159.95,True,0,,24.16,33.78
19-03-2024 13:00,DENGE,3.08,3.24,3.07,3.23,6888533.0,0.01,0.15,0.04,316.67,0.15,3069047.0,124.45,True,0,,2.82,ATH
19-03-2024 13:00,SKBNK,4.31,4.36,4.31,4.35,5286572.0,0.01,0.04,0.0,700.0,0.04,3239690.8,63.18,True,0,,4.23,4.4
19-03-2024 13:00,KLGYO,5.77,6.03,5.74,6.03,3344301.0,0.0,0.26,0.05,390.57,0.26,878426.5,280.71,True,0,,5.36,6.09
19-03-2024 13:00,IHLAS,1.05,1.06,1.04,1.06,17671218.0,0.0,0.01,0.0,inf,0.01,4626611.7,281.95,True,0,,1.04,1.09
19-03-2024 13:00,INDES,10.11,10.47,10.1,10.41,5075042.0,0.06,0.3,0.04,689.47,0.3,1836234.8,176.38,True,0,,9.7,11.66
19-03-2024 13:00,MGROS,466.5,471.0,466.25,470.0,380061.0,1.0,3.5,0.98,258.97,3.5,186941.1,103.31,True,0,,ATL,493.25
19-03-2024 13:00,ALCTL,130.2,135.2,130.0,134.6,345892.0,0.6,4.4,0.22,1900.0,4.4,136452.6,153.49,True,0,,116.4,135.2
19-03-2024 12:00,TRGYO,40.0,41.4,39.96,41.24,698327.0,0.16,1.24,0.05,2196.3,1.24,238269.2,193.08,True,0,,39.74,41.4
19-03-2024 12:00,SELVA,15.46,16.1,15.34,16.1,2145685.0,0.0,0.64,0.1,546.46,0.64,393684.0,445.03,True,0,,14.6,16.23
19-03-2024 12:00,YKBNK,22.36,22.96,22.28,22.88,35985934.0,0.08,0.52,0.06,796.55,0.52,11591150.0,210.46,True,0,,21.9,23.82
19-03-2024 12:00,SMART,49.0,50.75,49.0,50.45,590934.0,0.3,1.45,0.31,372.31,1.45,383138.6,54.24,True,0,,46.1,56.4
19-03-2024 12:00,SELEC,55.35,56.6,55.35,56.5,503851.0,0.1,1.15,0.02,4500.0,1.15,123840.7,306.85,True,0,,53.4,58.75
19-03-2024 12:00,AKBNK,40.68,41.72,40.68,41.66,13114241.0,0.06,0.98,0.12,744.83,0.98,5058717.9,159.24,True,0,,39.72,44.58
19-03-2024 12:00,VKGYO,1.98,1.99,1.97,1.99,5007317.0,0.0,0.01,0.0,inf,0.01,2513262.3,99.24,True,0,,1.95,2.04
19-03-2024 12:00,VKFYO,22.42,24.42,22.4,24.42,900681.0,0.0,2.0,0.19,952.63,2.0,133535.6,574.49,True,0,,22.0,24.84
19-03-2024 12:00,ATATP,108.4,112.9,108.1,112.9,426442.0,0.0,4.5,0.71,533.8,4.5,234276.7,82.02,True,0,,109.6,119.0
19-03-2024 12:00,ARSAN,13.19,13.44,13.1,13.44,161553.0,0.0,0.25,0.02,1150.0,0.25,79355.7,103.58,True,0,,12.75,13.78
19-03-2024 12:00,NATEN,52.95,53.2,52.85,53.15,191149.0,0.05,0.2,0.0,3900.0,0.2,122663.8,55.83,True,0,,52.2,60.6
19-03-2024 12:00,ISCTR,10.45,10.62,10.41,10.59,42371065.0,0.03,0.14,0.02,600.0,0.14,20087903.7,110.93,True,0,,10.21,11.27
19-03-2024 12:00,OZKGY,8.63,8.76,8.61,8.76,924403.0,0.0,0.13,0.01,1081.82,0.13,494023.8,87.12,True,0,,8.54,10.08
19-03-2024 12:00,GARAN,61.65,62.85,61.6,62.75,4441970.0,0.1,1.1,0.04,3042.86,1.1,2258422.8,96.68,True,0,,60.55,62.85
19-03-2024 12:00,GENIL,74.35,76.3,74.25,75.9,424230.0,0.4,1.55,0.36,324.66,1.55,174394.6,143.26,True,0,,72.35,78.15
19-03-2024 12:00,PEKGY,21.5,22.5,21.5,22.28,9025676.0,0.22,0.78,0.08,900.0,0.78,1378957.5,554.53,True,0,,21.5,27.68
19-03-2024 12:00,GLYHO,12.37,13.0,12.34,12.98,6103064.0,0.02,0.61,0.09,585.39,0.61,1702518.8,258.47,True,0,,11.8,13.1
19-03-2024 12:00,BIMAS,379.25,385.0,378.75,384.75,354495.0,0.25,5.5,0.65,746.15,5.5,226392.6,56.58,True,0,,383.25,390.75
