Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
04-06-2024 13:00,ALTIN,23.81,24.07,23.8,24.03,7507706.0,0.04,0.22,0.02,1194.12,0.22,2086243.5,259.87,True,0,,23.78,24.25
04-06-2024 13:00,DAPGM,34.02,35.98,33.98,35.8,5272317.0,0.18,1.78,0.2,798.99,1.78,946340.4,457.13,True,0,,33.66,ATH
04-06-2024 13:00,KRGYO,25.38,26.1,25.36,25.9,360330.0,0.2,0.52,0.01,4233.33,0.52,122822.1,193.38,True,0,,25.38,26.58
04-06-2024 13:00,BJKAS,37.24,38.38,37.24,38.14,5487378.0,0.24,0.9,0.18,389.13,0.9,2724112.3,101.44,True,0,,36.5,43.6
04-06-2024 13:00,MNDRS,14.39,14.78,14.34,14.77,917880.0,0.01,0.38,0.05,645.1,0.38,369273.0,148.56,True,0,,13.83,14.85
04-06-2024 12:00,ENTRA,10.46,10.66,10.46,10.64,7104116.0,0.02,0.18,0.05,239.62,0.18,3181056.5,123.33,True,0,,10.06,11.05
04-06-2024 12:00,YESIL,4.69,4.82,4.67,4.79,819271.0,0.03,0.1,0.0,1900.0,0.1,431387.7,89.92,True,0,,4.66,5.28
04-06-2024 12:00,GENTS,8.21,8.34,8.18,8.33,263264.0,0.01,0.12,0.02,421.74,0.12,101368.8,159.71,True,0,,8.06,9.05
04-06-2024 12:00,IZMDC,6.58,6.68,6.56,6.66,1918081.0,0.02,0.08,0.01,627.27,0.08,1013829.3,89.19,True,0,,6.43,6.72
04-06-2024 12:00,SELEC,48.1,48.62,48.1,48.48,288715.0,0.14,0.38,0.03,1166.67,0.38,117283.2,146.17,True,0,,47.52,49.2
04-06-2024 12:00,AYEN,30.22,30.96,30.22,30.8,219018.0,0.16,0.58,0.1,504.17,0.58,124544.6,75.86,True,0,,29.44,32.82
04-06-2024 12:00,CEMAS,3.86,4.05,3.85,4.04,18681687.0,0.01,0.18,0.03,480.65,0.18,5339410.6,249.88,True,0,,3.7,4.11
04-06-2024 12:00,IEYHO,4.92,4.95,4.91,4.95,2747853.0,0.0,0.03,0.0,650.0,0.03,783730.2,250.61,True,0,,4.65,4.98
04-06-2024 12:00,KORDS,93.1,94.9,93.1,94.85,213419.0,0.05,1.75,0.27,536.36,1.75,81081.0,163.22,True,0,,89.6,104.3
04-06-2024 11:00,SASA,45.98,47.1,45.94,46.86,9588066.0,0.24,0.88,0.29,207.69,0.88,4408318.0,117.5,True,0,,43.64,49.1
04-06-2024 11:00,VRGYO,25.1,26.66,25.04,26.58,1263937.0,0.08,1.48,0.14,972.46,1.48,367712.5,243.73,True,0,,24.72,27.08
04-06-2024 11:00,BARMA,18.48,19.0,18.35,18.97,407231.0,0.03,0.49,0.06,730.51,0.49,193143.2,110.84,True,0,,18.02,19.23
04-06-2024 11:00,LIDER,65.85,68.65,65.4,68.0,716550.0,0.65,2.15,0.08,2766.67,2.15,136670.9,424.29,True,0,,67.3,73.15
04-06-2024 11:00,MEGAP,8.64,9.03,8.5,9.03,1678406.0,0.0,0.39,0.01,3150.0,0.39,741807.4,126.26,True,0,,8.7,10.48
04-06-2024 11:00,IPEKE,39.06,40.0,38.9,39.74,1197298.0,0.26,0.68,0.1,553.85,0.68,373319.7,220.72,True,0,,38.1,42.42
04-06-2024 11:00,GENIL,60.45,62.0,60.3,62.0,258229.0,0.0,1.55,0.03,5066.67,1.55,104991.8,145.95,True,0,,59.65,63.5
04-06-2024 11:00,PENGD,7.61,8.07,7.55,7.95,2897861.0,0.12,0.34,0.04,690.7,0.34,564499.1,413.35,True,0,,7.61,8.0
04-06-2024 11:00,MNDTR,6.35,6.44,6.35,6.42,544886.0,0.02,0.07,0.0,2233.33,0.07,293557.0,85.62,True,0,,6.41,6.57
04-06-2024 11:00,AKSUE,13.16,13.31,13.09,13.3,242056.0,0.01,0.14,0.04,258.97,0.14,69952.9,246.03,True,0,,12.81,14.69
04-06-2024 11:00,AKSA,119.7,124.3,119.3,123.7,865237.0,0.6,4.0,0.5,700.0,4.0,179661.5,381.59,True,0,,117.1,123.8
04-06-2024 10:00,BNTAS,11.03,11.68,11.01,11.55,2421709.0,0.13,0.52,0.02,2066.67,0.52,624678.4,287.67,True,0,,11.23,12.37
04-06-2024 10:00,BERA,17.56,18.0,17.56,17.93,3062766.0,0.07,0.37,0.03,1133.33,0.37,1129578.0,171.14,True,0,,17.25,18.48
04-06-2024 10:00,CEMTS,10.09,10.56,10.09,10.47,6004992.0,0.09,0.38,0.05,691.67,0.38,1052952.2,470.3,True,0,,9.81,11.43
04-06-2024 10:00,METUR,17.45,17.94,17.45,17.94,1420717.0,0.0,0.49,0.06,730.51,0.49,662682.8,114.39,True,0,,14.3,ATH
04-06-2024 10:00,TSPOR,2.12,2.22,2.1,2.2,123902673.0,0.02,0.08,0.0,1900.0,0.08,22457527.5,451.72,True,0,,2.03,2.22
04-06-2024 10:00,DGNMO,14.43,14.97,14.43,14.96,724205.0,0.01,0.53,0.05,939.22,0.53,282699.3,156.18,True,0,,13.15,ATH
04-06-2024 10:00,GSRAY,8.21,9.03,8.17,8.84,63710726.0,0.19,0.63,0.05,1135.29,0.63,9507499.2,570.11,True,0,,7.9,9.71
