Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
09-02-2024 13:00,8985.99,8996.56,8984.51,8992.91,49250436.0,XU100,8049.17,8929.52,8727.42,7996.06,+_03-01-2024 17:00:00,11.72,-,12.47,-,8948.34,8914.02,150.24,-3.57,153.81,74.21,73.37,-,+,0.09,-96.9,692927864.0,-,44.57,0.5,78.89,0.89,8346.28,8762.89,8346.28,8665.68,13950579263.0,308.82,16.96,291.86,69.73,60.91,8072.35,7986.78,85.56,7982.88,3.83,3.9,12956116979.67,+,+,+,+,,+_29-01-2024 09:00:00,920.56,11.4,+,-,False,1.07,-,H_Wma9:H_Wma15:H_Tk,11.3,-,,,,,,,,+_08-02-2024 09:00:00,+,,,
09-02-2024 13:00,32.52,32.54,32.44,32.48,35691.0,A1CAP,31.09,32.34,31.77,29.17,+_25-01-2024 09:00:00,4.48,-,11.35,-,32.2,32.09,0.53,0.01,0.52,64.92,64.19,+,+,-0.12,-96.13,443942.67,-,0.28,0.85,0.39,1.2,30.96,31.84,30.24,31.18,10222440.0,-2.47,0.01,-2.48,46.09,40.72,29.11,29.9,0.79,34.67,1.63,20.55,8464944.0,+,+,-,-,,-_23-10-2023 09:00:00,3.37,11.59,+,-,True,-2.65,-,H_Tk:H_Wma15:H_Wma9,11.45,-,,,,,,,,+_08-02-2024 09:00:00,+,,,
09-02-2024 13:00,146.6,147.3,146.3,147.1,7927.0,ACSEL,123.68,146.1,139.65,124.0,+_25-01-2024 13:00:00,18.94,-,18.63,-,147.51,144.54,5.87,0.54,5.32,68.36,73.0,+,-,0.34,-95.16,88087.33,-,0.41,0.28,2.56,1.77,122.9,138.3,121.8,131.1,2675682.0,10.91,-3.98,14.89,60.15,66.73,121.81,124.52,2.71,126.38,6.67,45.23,1829402.33,+,-,+,-,,-_02-01-2024 09:00:00,25.29,20.76,+,-,False,-2.17,-,H_Tk:H_Wma15:H_Wma9,20.1,-,,,,,,,,-_08-02-2024 17:00:00,+,,,
09-02-2024 13:00,508.0,509.5,504.5,506.0,12277.0,ADEL,424.1,512.75,472.38,382.75,+_24-01-2024 13:00:00,19.31,-,32.2,-,504.26,504.24,18.59,-4.54,23.13,62.34,67.01,-,-,-0.39,-92.07,69071.0,-,1.74,0.34,1.76,0.35,396.0,530.5,396.0,515.0,3280892.0,2.96,-4.65,7.6,59.58,50.06,400.3,408.96,8.66,492.82,30.71,64.38,2143948.0,+,-,+,-,,-_30-10-2023 09:00:00,105.7,26.41,+,-,True,-2.12,-,H_Tk:H_Wma15:H_Wma9,26.03,-,,,,,,,,+_09-02-2024 09:00:00,+,+,,
09-02-2024 13:00,2.75,2.76,2.74,2.75,2210283.0,ADESE,2.19,2.78,2.62,2.21,+_05-02-2024 09:00:00,25.51,-,24.43,-,2.77,2.74,0.11,0.0,0.1,66.03,73.93,+,-,0.0,-96.62,26443189.0,-,0.02,0.59,0.01,0.44,2.32,2.49,2.28,2.48,339077731.0,0.1,0.05,0.06,67.57,54.66,2.17,2.1,0.07,2.18,7.36,-9.74,367199997.0,-,+,+,-,,+_22-01-2024 09:00:00,0.58,26.56,+,-,False,3.26,-,H_Tk:H_Wma9:H_Wma15,26.1,-,,,,,,,,-_08-02-2024 13:00:00,+,,,
09-02-2024 13:00,34.16,34.22,34.14,34.2,75607.0,ADGYO,31.9,35.5,34.8,30.84,+_18-01-2024 09:00:00,7.21,-,10.89,-,34.53,34.63,0.47,-0.17,0.64,52.5,59.62,-,-,0.12,-93.77,725789.33,-,0.33,0.95,0.43,1.24,32.0,36.3,31.64,33.46,26688733.0,,,,54.94,,31.0,32.01,1.02,32.86,4.56,-29.21,26432366.67,+,-,+,-,,-_09-02-2024 13:00:00,3.2,10.34,+,-,False,-3.18,-,H_Tk:H_Wma15:H_Wma9,10.15,-,,,,,,,,-_07-02-2024 17:00:00,-,,,
09-02-2024 13:00,156.4,156.6,156.3,156.6,9979.0,AEFES,129.29,156.05,148.0,131.75,+_26-01-2024 13:00:00,21.12,-,18.86,-,156.21,155.5,4.0,-0.2,4.2,69.41,70.63,-,-,0.19,-98.38,341405.0,-,0.39,0.25,1.1,0.71,140.1,152.5,137.6,149.4,14063921.0,13.38,1.96,11.42,73.73,65.89,136.99,130.83,6.16,122.95,7.4,34.92,10718072.33,+,+,+,+,,+_13-11-2023 09:00:00,19.61,14.32,+,-,False,4.71,-,H_Wma9:H_Wma15:H_Tk,14.1,-,,,,,,,,+_01-02-2024 09:00:00,+,,,
09-02-2024 13:00,13.02,13.05,13.01,13.05,78202.0,AFYON,12.27,12.87,12.63,11.92,+_12-01-2024 13:00:00,6.34,-,9.43,-,12.91,12.83,0.17,0.01,0.16,65.83,60.91,+,+,0.15,-98.69,2617074.0,-,0.14,1.1,0.22,1.73,12.51,12.99,12.13,12.6,53842857.0,0.24,-0.23,0.47,53.49,51.1,11.89,12.11,0.22,14.17,1.12,25.79,41925666.33,+,-,+,-,,-_04-12-2023 09:00:00,1.16,9.75,+,-,False,-1.79,-,H_Tk:H_Wma15:H_Wma9,9.41,-,,,,,,,,+_09-02-2024 09:00:00,+,,,
09-02-2024 13:00,61.55,61.8,61.5,61.65,9082.0,AGESA,57.17,61.78,60.32,55.58,+_22-01-2024 09:00:00,7.83,-,10.93,-,61.67,61.41,1.12,-0.0,1.12,60.14,64.78,-,-,0.16,-95.25,126472.0,-,0.02,0.04,0.24,0.39,57.4,59.75,56.85,58.15,3854648.0,1.84,-0.86,2.69,54.82,53.89,56.15,56.32,0.17,64.25,2.2,35.14,3166467.33,+,-,+,-,,-_20-11-2023 09:00:00,5.5,9.8,+,-,False,-0.31,+,H_Tk:H_Wma15:H_Wma9,9.53,-,,,,,,,,-_08-02-2024 17:00:00,+,,,
09-02-2024 13:00,257.75,258.5,257.25,257.75,8958.0,AGHOL,215.65,249.35,244.75,221.75,+_26-01-2024 13:00:00,19.52,-,16.23,-,253.87,249.65,7.11,1.44,5.67,77.7,69.2,+,+,0.19,-98.35,251039.0,-,3.88,1.53,8.1,3.24,234.0,241.6,227.5,235.6,4981654.0,15.52,0.43,15.1,67.02,59.98,219.65,214.61,5.04,212.0,2.88,36.72,3850343.33,+,+,+,+,,+_22-01-2024 09:00:00,38.1,17.34,+,-,False,2.35,-,H_Wma9:H_Wma15:H_Tk,17.12,-,,,,,,,,+_05-02-2024 13:00:00,+,,,
09-02-2024 13:00,35.74,35.9,35.68,35.78,117269.0,AGROT,16.68,34.45,29.83,17.2,+_05-01-2024 13:00:00,114.55,-,108.02,-,34.82,33.99,3.04,0.07,2.97,85.56,83.04,+,+,0.11,-97.8,2256219.67,-,0.96,2.77,1.79,5.28,21.44,28.76,21.44,27.4,99896607.0,,,,,,18.32,,,,27.8,29.12,90153105.67,+,-,-,-,,,17.46,95.28,+,-,False,,-,H_Wma9:H_Wma15:H_Tk,94.74,-,,,,,,,,+_05-02-2024 09:00:00,+,,,
09-02-2024 13:00,9.15,9.19,9.14,9.18,67766.0,AGYO,8.83,9.1,9.14,9.34,-_26-01-2024 17:00:00,3.97,-,-1.71,+,9.08,9.07,-0.08,0.03,-0.1,50.32,41.11,+,+,0.44,-95.41,652474.33,-,0.1,1.06,0.11,1.19,9.49,9.49,9.0,9.0,13541532.0,1.0,-0.11,1.11,58.04,62.32,9.22,9.03,0.19,8.56,-5.26,-15.48,17228241.0,-,-,+,+,,+_19-06-2023 09:00:00,-0.04,-0.47,-,+,True,2.1,-,H_Wma9:H_Wma15:H_Tk,-0.36,+,Arasinda,,,,,,,+_09-02-2024 09:00:00,+,,,+
