Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
MAGEN,15-04-2024,16.7,9.94,255.65,15.39,15.17,15.05,14.95,15.55,15.13,14.99,15.01,14.52,16.07,8289649.0,64.41,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,+,,+,,,+,,+,,,6,0
KAREL,15-04-2024,14.71,3.3,456.41,14.29,14.24,14.34,14.58,14.35,14.24,14.13,14.12,13.21,14.3,2307825.33,50.05,,,+,+,,,+,+_15-04-2024 09:00:00,-_11-03-2024 09:00:00,+,,,,,-,,+,,,+,,,6,1
BINHO,15-04-2024,544.0,9.95,381.16,497.78,492.46,496.53,507.48,503.13,492.58,481.83,487.32,440.34,524.92,1370903.67,55.47,,,,+,+,,+,+_15-04-2024 09:00:00,-_15-04-2024 09:00:00,,,,,,,,,+,,+,,+,6,0
MTRKS,15-04-2024,69.7,8.99,235.53,63.8,63.57,65.34,68.23,64.44,63.82,61.58,62.96,49.82,67.47,794062.33,50.33,,,+,+,,,+,+_15-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,+,,,,+,5,1
CVKMD,15-04-2024,456.0,6.05,105.2,427.21,421.43,419.11,419.36,431.1,420.55,417.57,416.32,353.63,448.5,611756.67,61.68,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,+,,,+,,,,,5,0
ETILR,15-04-2024,17.89,9.96,773.24,16.48,16.2,16.1,16.14,16.66,16.16,16.07,15.89,14.92,17.28,1033791.0,63.78,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,+,,+,,,5,1
SEYKM,15-04-2024,6.84,9.97,1368.95,6.34,6.24,6.18,6.19,6.4,6.22,6.21,6.13,6.11,6.6,4762085.0,67.87,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,+,,,+,+,,,+,,,,,5,0
ESEN,15-04-2024,19.23,1.69,340.01,18.74,18.7,18.89,19.22,18.81,18.73,18.45,18.64,19.18,19.09,2171173.33,48.71,,,,+,,,+,+_15-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,+,,+,,,,+,5,1
OYYAT,15-04-2024,44.46,2.92,857.29,42.99,42.65,42.67,43.1,43.23,42.61,42.39,42.2,44.39,44.2,252606.33,55.52,,,,,+,,,+_09-04-2024 09:00:00,-_15-03-2024 09:00:00,+,,,,+,-,+,,+,,,,,5,1
GUBRF,15-04-2024,158.5,1.15,228.97,155.96,155.82,157.41,160.92,156.35,156.02,154.42,155.18,225.28,158.0,6413783.67,45.21,,,+,+,,,+,+_15-04-2024 09:00:00,-_11-03-2024 09:00:00,,,,+,,-,,,,,,,+,5,1
SANEL,15-04-2024,30.5,5.24,321.97,28.42,27.97,27.83,27.97,28.72,27.91,27.69,27.54,24.3,29.98,799101.0,60.43,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,+,-,,,+,,,,,5,1
MEDTR,15-04-2024,32.48,3.44,96.26,31.18,31.16,31.64,32.48,31.31,31.23,30.76,30.94,33.94,32.17,847739.0,48.34,,,+,+,,,+,+_15-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,,+,-,,,,,,,+,5,1
RYGYO,15-04-2024,30.64,9.98,362.83,28.31,27.85,27.59,27.33,28.61,27.78,27.52,27.46,22.82,29.54,4764955.33,65.31,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,+,+,,+,,,5,0
FLAP,15-04-2024,10.68,9.99,66.66,9.73,9.71,10.06,10.7,9.84,9.76,9.37,9.6,10.86,10.27,10699411.33,47.45,,,+,+,,,+,+_15-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,+,,,+,,,5,1
BEYAZ,15-04-2024,23.38,1.92,387.79,22.82,22.65,22.55,22.49,22.92,22.62,22.55,22.52,20.45,23.34,1478933.67,57.31,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,+,,+,,+,+,,,,,5,0
OZRDN,15-04-2024,62.1,3.16,281.05,59.24,58.52,58.54,59.13,59.74,58.45,57.92,57.47,43.5,61.43,191818.0,56.1,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,+,,+,,,5,1
AKFYE,15-04-2024,25.0,9.94,87.59,23.13,22.95,23.26,23.89,23.34,22.98,22.59,22.56,19.33,24.2,16165547.33,54.05,,,+,+,,,+,+_15-04-2024 09:00:00,-_21-03-2024 09:00:00,+,,,,,-,,,,,,,+,5,1
YAPRK,15-04-2024,408.25,2.13,169.31,398.4,397.78,398.44,396.21,399.56,397.92,393.83,398.36,237.78,400.5,181423.33,54.86,,,,+,,+,+,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,+,,-,,,,,,+,,5,1
REEDR,15-04-2024,49.78,1.76,113.59,49.1,49.41,50.55,51.94,49.15,49.61,48.66,49.4,31.66,49.36,25033319.33,45.6,,+,,,,,,-_15-04-2024 09:00:00,-_25-03-2024 09:00:00,,,,+,+,,,+,,,,,,4,0
SNPAM,15-04-2024,87.75,0.86,324.07,87.59,87.65,88.13,89.18,87.61,87.72,87.38,87.39,79.68,87.5,50783.33,46.22,+,+,,,,,,-_22-03-2024 09:00:00,-_13-03-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
AZTEK,15-04-2024,111.4,2.2,82.32,107.76,107.53,109.73,114.68,108.31,107.79,106.06,106.31,100.41,110.0,584903.33,44.64,,,+,+,,,+,+_15-04-2024 09:00:00,-_15-03-2024 09:00:00,,,,,,-,,+,,,,,,4,1
ZEDUR,15-04-2024,85.0,1.98,355.2,81.28,80.18,79.8,80.3,81.96,80.0,79.59,79.0,73.16,85.35,311639.33,57.96,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,+,-,,-,+,,,,,4,2
NATEN,15-04-2024,51.5,1.88,219.69,49.76,49.56,50.0,50.94,50.02,49.6,48.84,49.29,47.85,51.03,1353492.33,50.19,,,,+,,,+,+_15-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,+,,+,,,4,1
MANAS,15-04-2024,9.89,3.56,246.64,9.47,9.41,9.43,9.51,9.53,9.41,9.32,9.35,9.08,9.73,1680818.33,54.32,,,,+,+,,,+_09-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,+,,+,,,4,1
ATAGY,15-04-2024,14.18,9.08,324.51,12.72,12.37,12.24,12.22,12.94,12.32,12.19,11.98,9.46,13.56,716985.0,65.38,,,,,,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,+,,+,,,4,1
TMSN,15-04-2024,161.2,5.7,245.98,153.05,151.7,151.21,150.09,154.04,151.52,150.72,150.33,103.46,159.17,3601190.67,56.94,,,,+,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,,,,,,4,1
PSGYO,15-04-2024,6.82,3.96,393.18,6.51,6.46,6.49,6.6,6.56,6.46,6.39,6.36,5.8,6.82,25163698.0,53.97,,,,,+,,,+_09-04-2024 09:00:00,-_21-03-2024 09:00:00,+,,,,,-,,,+,,+,,,4,1
SUWEN,15-04-2024,20.8,1.17,34.8,20.49,20.42,20.47,20.61,20.55,20.42,20.35,20.27,19.47,20.63,808747.67,51.03,,,,,+,,,+_08-04-2024 09:00:00,-_26-03-2024 09:00:00,+,,,,,-,,+,,,+,,,4,1
IZINV,15-04-2024,59.1,2.96,361.45,57.05,56.71,56.4,55.48,57.32,56.65,56.31,56.53,39.79,59.13,463130.0,56.96,,,,,,,,+_09-04-2024 09:00:00,+_15-01-2024 09:00:00,,,,+,,+,,-,+,,,+,,4,1
AKMGY,15-04-2024,313.0,8.87,378.49,291.37,287.75,284.87,278.87,293.88,287.1,285.55,284.49,174.25,301.92,110506.67,62.29,,,,,,,,+_09-04-2024 09:00:00,+_05-01-2024 09:00:00,+,,,,,+,,,+,,,+,,4,0
ERBOS,15-04-2024,285.0,2.52,209.09,272.63,270.03,270.18,270.3,274.7,269.85,266.73,266.35,209.02,281.67,239986.67,56.88,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,+,,,,,,,,4,0
ODAS,15-04-2024,9.41,1.73,429.16,9.07,8.98,9.0,9.13,9.13,8.98,8.91,8.88,9.31,9.44,97830965.33,52.91,,,,,+,,,+_09-04-2024 09:00:00,-_14-03-2024 09:00:00,+,,,,,-,+,-,+,,,,,4,2
ARSAN,15-04-2024,14.34,5.05,455.59,13.8,13.7,13.63,13.59,13.86,13.68,13.66,13.62,11.54,14.23,3532268.0,59.1,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,,+,+,,,4,0
UFUK,15-04-2024,345.0,9.96,351.69,302.51,291.25,283.96,276.35,309.19,289.15,286.71,280.24,145.79,334.58,240567.0,70.43,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,+,,+,,,4,0
ULAS,15-04-2024,28.56,5.0,279.25,26.84,26.43,26.14,25.87,27.1,26.35,26.2,26.15,19.58,27.99,711423.67,60.91,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,+,-,,,,+,,,+,,+,,,4,1
BRYAT,15-04-2024,3710.0,-0.27,94.64,3545.12,3500.65,3499.8,3525.19,3576.36,3495.99,3467.06,3447.48,2546.62,3724.17,121320.0,56.24,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,-,,,+,,,4,2
BSOKE,15-04-2024,26.2,4.72,183.4,25.47,25.15,24.46,23.33,25.56,25.02,25.57,24.92,12.64,25.66,3822515.67,67.05,+,,,,,,,+_27-03-2024 09:00:00,+_01-02-2024 09:00:00,,,+,,,+,,,,,+,,,4,0
IMASM,15-04-2024,17.9,2.64,918.91,17.45,17.33,17.32,17.35,17.52,17.32,17.28,17.17,19.96,17.63,10794741.0,56.23,,,,,+,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,,+,,+,,,4,1
ZOREN,15-04-2024,5.88,1.38,521.28,5.78,5.74,5.69,5.62,5.8,5.73,5.75,5.73,4.68,5.82,258208076.67,56.36,,,,,,,,+_08-04-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,,+,+,,+,,4,0
VERUS,15-04-2024,251.5,1.41,260.72,245.25,243.92,244.78,247.78,246.3,243.88,242.49,241.72,212.93,254.67,52568.0,51.65,,,,,+,,,+_09-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,,-,,-,+,,,,+,4,2
DMSAS,15-04-2024,7.0,6.87,338.61,6.53,6.36,6.22,6.12,6.61,6.32,6.37,6.17,5.17,6.88,8095514.0,72.69,,,,,,,,+_04-04-2024 09:00:00,+_05-04-2024 09:00:00,,+,,,,+,,+,+,,,,,4,0
INTEM,15-04-2024,334.75,2.29,78.1,318.65,315.37,315.8,318.15,321.2,315.12,311.74,311.55,233.57,330.08,121886.33,55.91,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,,,+,,,4,1
CELHA,15-04-2024,45.7,1.56,536.73,43.1,42.19,41.42,40.4,43.6,42.0,41.84,41.41,26.98,45.48,642789.0,70.8,,,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,+,,,,,+,,,+,,+,,,4,0
AVHOL,15-04-2024,44.02,1.06,214.62,43.08,42.96,43.54,44.81,43.26,43.02,42.45,42.54,51.07,44.07,1124508.33,46.46,,,,+,,,+,+_15-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,-,,,+,,+,4,2
BMSCH,15-04-2024,26.38,8.92,299.54,24.28,23.79,23.58,23.58,24.58,23.71,23.56,23.3,19.83,25.42,949668.33,62.86,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,+,,,,,3,1
OBASE,15-04-2024,51.5,-0.87,137.46,50.02,49.59,49.87,50.71,50.36,49.58,49.11,48.84,38.55,51.2,358200.67,50.88,,,,,+,,,+_09-04-2024 09:00:00,-_21-03-2024 09:00:00,+,,,,,-,,,-,,+,,,3,2
GLBMD,15-04-2024,39.5,1.59,57.14,38.33,38.03,38.06,38.44,38.54,38.0,37.78,37.66,32.73,38.84,368772.67,53.1,,,,,+,,,+_09-04-2024 09:00:00,-_14-03-2024 09:00:00,+,,,,,-,,,,,,,+,3,1
KCAER,15-04-2024,57.5,9.94,109.84,51.82,50.24,49.49,49.4,52.74,49.97,49.75,48.35,34.55,55.2,13667894.33,66.99,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,,,+,,+,,,,,,3,0
ESCAR,15-04-2024,267.0,2.1,838.07,260.87,256.24,249.94,240.72,262.57,254.89,257.86,251.44,164.58,264.5,381876.33,68.71,,,,,,,,+_22-02-2024 09:00:00,+_06-02-2024 09:00:00,,,,,,+,,+,+,,,,,3,0
KUTPO,15-04-2024,108.0,1.89,52.56,106.25,103.62,99.76,95.1,107.03,102.78,105.37,101.05,66.74,106.17,2022224.67,66.86,,,,,,,,+_25-03-2024 09:00:00,+_12-01-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
BNTAS,15-04-2024,14.05,-4.94,29.44,13.94,13.75,13.65,13.53,14.04,13.72,13.61,13.53,9.28,14.42,3359681.67,54.72,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,+,,,,,+,,-,-,,+,,,3,2
COSMO,15-04-2024,134.0,1.36,359.39,131.59,131.34,131.97,133.2,131.93,131.41,130.49,130.82,122.28,133.1,71318.67,50.29,,,,+,,,+,+_15-04-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,,,+,,,3,1
AFYON,15-04-2024,14.67,8.67,466.58,13.64,13.41,13.21,13.07,13.78,13.35,13.3,13.26,11.89,14.24,17391845.0,65.42,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,+,,,,,+,,,+,,,,,3,0
SONME,15-04-2024,84.7,4.57,373.07,80.22,79.34,79.16,79.31,80.84,79.23,78.5,78.62,62.66,83.4,72227.0,58.02,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,,,,+,,,3,1
RAYSG,15-04-2024,466.0,3.56,275.06,442.47,433.19,421.52,404.35,446.73,430.68,433.58,426.11,207.04,458.75,165478.33,79.82,,,,,,,,+_26-02-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,+,,+,,,3,0
FORTE,15-04-2024,74.55,3.04,273.87,72.06,71.48,71.73,73.18,72.47,71.44,71.12,70.6,73.77,74.8,1283571.0,50.48,,,,,+,,,+_09-04-2024 09:00:00,-_15-04-2024 09:00:00,,,,,,,+,,+,,,,,3,0
BRKSN,15-04-2024,49.8,-3.11,34.62,47.78,46.77,46.28,45.87,48.38,46.6,46.04,45.72,29.22,50.23,943376.0,58.24,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,-,-,,+,,,3,2
ADEL,15-04-2024,743.0,6.45,235.74,698.08,684.84,675.05,662.07,705.56,682.25,679.66,669.85,444.84,724.83,384423.0,65.57,,,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,-,,,,+,,+,,,+,,,3,1
ORMA,15-04-2024,221.4,-3.7,285.84,223.83,221.71,220.16,217.16,224.81,221.31,220.03,218.64,146.98,218.63,20477.0,52.64,-,-,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,+,,-,,,+,,+,-,,,,-,3,5
BUCIM,15-04-2024,8.2,0.61,299.69,8.03,7.96,7.93,7.94,8.06,7.95,7.92,7.89,7.69,8.16,13256118.33,56.15,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,+,,,,,3,0
BURVA,15-04-2024,155.0,0.19,180.77,148.44,146.39,144.78,142.59,149.69,145.98,145.22,144.65,92.8,154.3,99713.0,59.07,,,,,,,,+_09-04-2024 09:00:00,+_08-04-2024 09:00:00,+,,,,,+,,,,,+,,,3,0
CANTE,15-04-2024,20.3,9.91,337.25,18.86,18.53,18.26,18.08,19.04,18.46,18.5,18.25,19.24,19.77,39884630.67,67.0,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,+,,+,,,,,3,0
FADE,15-04-2024,18.46,1.43,287.62,17.88,17.75,17.74,17.88,17.98,17.73,17.58,17.68,16.23,18.34,1561374.33,53.28,,,,,+,,,+_09-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,,+,-,,,+,,,,,3,1
OSTIM,15-04-2024,6.19,3.0,90.39,5.94,5.88,5.92,6.09,5.98,5.88,5.82,5.79,7.15,6.13,4512928.33,48.82,,,,,+,,,+_09-04-2024 09:00:00,-_27-02-2024 09:00:00,+,,,,,-,,,,,,,+,3,1
CEOEM,15-04-2024,17.41,2.05,102.79,16.72,16.67,17.0,17.72,16.83,16.71,16.3,16.52,18.74,17.35,1007845.0,45.57,,,,+,,,+,+_15-04-2024 09:00:00,-_27-02-2024 09:00:00,,,,,,-,,,,,+,,,3,1
KBORU,15-04-2024,116.9,1.04,151.29,114.21,113.84,115.18,118.82,114.65,113.96,113.0,112.94,110.6,117.2,3190777.33,46.77,,,,+,,,+,+_15-04-2024 09:00:00,-_15-04-2024 09:00:00,+,,,,,,,-,,,,,,3,1
GSRAY,15-04-2024,6.93,0.58,306.43,6.85,6.83,6.82,6.85,6.87,6.82,6.83,6.78,6.66,6.93,22818829.0,51.62,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,+,+,,,,,3,1
PAPIL,15-04-2024,154.0,10.0,558.75,140.46,137.0,134.48,132.7,142.38,136.28,136.31,133.88,75.44,148.43,501264.0,64.73,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
MEKAG,15-04-2024,66.75,2.06,44.5,63.49,62.48,62.2,63.07,64.11,62.32,61.93,61.41,66.11,65.98,1137321.0,55.06,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,,+,,,,,,,3,0
MAALT,15-04-2024,1261.0,1.45,157.68,1215.37,1202.36,1200.5,1205.46,1224.24,1200.83,1191.07,1186.64,912.81,1245.0,41231.33,55.47,,,,,,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,,,+,,,3,1
VRGYO,15-04-2024,35.66,5.07,127.47,35.87,37.73,40.36,42.39,35.39,38.34,35.93,39.85,32.85,35.43,7137731.67,40.79,,,,,,,,-_29-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,,,+,,+,,,,3,0
SAFKR,15-04-2024,44.0,3.53,225.86,40.91,39.82,39.15,39.08,41.5,39.6,39.59,38.65,31.49,42.89,1297319.0,62.07,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
TURGG,15-04-2024,750.5,2.39,149.8,711.47,701.12,700.04,703.35,718.59,699.96,692.04,688.58,501.87,737.17,34602.0,57.78,,,,,,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,,,+,,,3,1
MAKIM,15-04-2024,25.54,0.24,146.77,25.0,24.8,24.92,25.39,25.13,24.8,24.63,24.45,22.83,25.47,501425.67,49.19,,,,,+,,,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,,-,,+,,,,,,3,1
ALVES,15-04-2024,60.95,-0.33,-29.14,59.67,59.64,59.3,57.9,59.81,59.63,59.09,60.13,53.02,61.23,7843298.0,55.13,,,,+,+,,+,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,-,-,,,,,3,2
GOZDE,15-04-2024,25.22,0.88,136.07,24.45,24.24,24.31,24.58,24.61,24.23,23.99,23.91,22.79,24.88,1438293.0,53.52,,,,,+,,,+_09-04-2024 09:00:00,-_26-03-2024 09:00:00,+,,,,,-,,,,,+,,,3,1
TUKAS,15-04-2024,8.24,1.23,279.69,8.0,7.95,7.97,8.07,8.05,7.94,7.87,7.87,7.63,8.18,13701118.0,52.43,,,,,+,,,+_09-04-2024 09:00:00,-_13-03-2024 09:00:00,+,,,,,-,,,,,,,+,3,1
OZSUB,15-04-2024,30.88,1.71,205.75,30.06,29.95,30.19,30.66,30.19,29.97,29.66,29.7,26.26,30.67,505094.0,50.25,,,,+,,,+,+_15-04-2024 09:00:00,-_19-03-2024 09:00:00,,,,,-,-,,,,,,,+,3,2
HUBVC,15-04-2024,12.18,2.53,209.78,11.63,11.52,11.61,11.86,11.72,11.53,11.35,11.36,9.47,11.89,2140687.33,51.86,,,,,+,,,+_09-04-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,,,,+,,+,3,1
AVOD,15-04-2024,3.54,0.85,200.56,3.44,3.41,3.41,3.44,3.46,3.41,3.39,3.37,3.48,3.51,6819252.0,53.78,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,+,,,,,-,,,+,,,,,3,1
UZERB,15-04-2024,494.25,6.29,189.43,452.56,443.34,432.3,410.5,458.35,441.18,436.77,440.6,245.47,484.5,21618.0,65.64,,,,,,,,+_09-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,+,,,,+,,3,0
DARDL,15-04-2024,6.59,2.97,316.34,6.34,6.27,6.29,6.43,6.38,6.27,6.22,6.17,5.95,6.54,5395725.67,51.73,,,,,+,,,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,+,,,,,-,,,+,,,,,3,1
DGNMO,15-04-2024,12.56,2.03,281.23,12.36,12.19,11.98,11.79,12.41,12.14,12.33,11.99,10.22,12.47,3058490.33,63.48,,,,,,,,+_01-04-2024 09:00:00,+_02-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
METUR,15-04-2024,10.48,4.8,207.4,9.87,9.72,9.6,9.48,9.96,9.68,9.71,9.54,6.92,10.24,3806163.0,61.54,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,+,,+,,,3,0
GWIND,15-04-2024,26.04,2.28,298.27,25.29,25.07,25.01,25.17,25.41,25.04,24.98,24.83,24.15,25.64,3924954.67,56.23,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,+,-,,,+,,,,,3,1
TRCAS,15-04-2024,31.12,6.79,1046.1,28.38,27.41,26.69,26.32,28.87,27.2,27.35,26.39,22.22,30.52,4150749.0,70.59,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
LIDFA,15-04-2024,9.03,2.96,316.22,8.67,8.53,8.43,8.36,8.74,8.5,8.52,8.39,6.96,8.9,5474611.33,64.93,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
KATMR,15-04-2024,2.16,-0.92,207.14,2.13,2.11,2.12,2.17,2.14,2.11,2.1,2.09,2.07,2.18,30986782.67,46.86,,,,,+,,,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,,-,,-,-,,,,+,3,3
PKENT,15-04-2024,353.25,2.47,170.13,337.57,334.06,334.68,336.98,340.33,333.84,329.3,329.97,243.47,349.08,297730.0,54.96,,,,,+,+,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,,,,+,,,3,1
GRSEL,15-04-2024,92.8,4.74,379.87,88.01,85.54,82.85,80.66,88.99,84.87,86.53,82.87,57.96,90.75,795974.67,68.66,,,,,,,,+_29-03-2024 09:00:00,+_29-03-2024 09:00:00,,,,,,+,,+,+,,,,,3,0
ULUFA,15-04-2024,14.65,9.9,423.9,13.49,13.16,12.94,12.81,13.67,13.09,13.14,12.75,10.05,14.13,5072334.67,67.52,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,+,,,,+,,,+,,,,,3,0
PINSU,15-04-2024,23.9,-4.17,94.96,24.13,24.08,23.98,23.63,24.16,24.06,24.03,24.03,14.89,24.22,583513.67,54.89,-,-,-,,,,,+_08-04-2024 09:00:00,+_27-12-2023 09:00:00,+,,-,-,,+,,-,-,,,,,2,7
