Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
EYGYO,09-04-2024,10.73,2.0,-61.34,10.38,10.34,10.42,10.6,10.43,10.35,10.25,10.25,10.0,10.65,1198074.0,50.31,,,,+,,,+,+_09-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,,-,,,,,+,,+,5,1
IZINV,09-04-2024,57.4,1.59,-57.71,56.02,56.02,55.96,55.12,56.14,56.04,55.61,56.34,39.6,56.77,321594.0,54.75,,,,+,+,,+,+_09-04-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,,,+,,,,5,0
EUKYO,09-04-2024,29.0,7.01,-78.99,28.24,27.82,26.94,25.72,28.33,27.65,28.41,27.54,15.16,28.01,440235.0,60.24,+,+,,,,,,+_25-03-2024 09:00:00,+_22-03-2024 09:00:00,,,+,+,,+,,,,,,,,5,0
AVOD,09-04-2024,3.51,1.15,-53.07,3.39,3.38,3.39,3.43,3.41,3.38,3.35,3.35,3.48,3.48,4886265.67,52.45,,,,+,+,,,+_08-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,,+,-,+,,,,+,,,5,1
OSMEN,09-04-2024,219.0,4.73,-26.35,206.83,205.16,206.3,209.84,208.33,205.16,203.18,202.86,179.15,216.33,81582.33,54.53,,,,+,+,,+,+_09-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,,,,,+,,,5,1
ODAS,09-04-2024,9.25,2.66,-28.47,8.89,8.86,8.93,9.1,8.94,8.87,8.78,8.81,9.32,9.2,57460018.0,50.82,,,,+,,,+,+_09-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,,+,-,,,,,+,,+,5,1
SASA,09-04-2024,41.4,2.53,-43.05,40.2,40.01,39.87,39.74,40.34,39.98,39.92,39.99,43.69,41.23,50911266.67,56.13,,,,+,+,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,+,+,,,5,0
DNISI,09-04-2024,17.4,8.14,-31.06,15.89,15.68,15.86,16.4,16.08,15.69,15.38,15.44,13.55,17.0,1348901.33,53.96,,,,+,+,,+,+_09-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,,,+,,+,5,1
RYGYO,09-04-2024,27.86,-0.71,-48.55,27.14,27.05,27.08,27.0,27.25,27.06,26.74,27.07,22.75,27.99,2823794.67,55.11,,,,+,+,+,+,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,,,,,5,2
ULAS,09-04-2024,27.2,2.95,-23.39,25.98,25.82,25.74,25.6,26.13,25.8,25.6,25.83,19.48,26.91,486134.67,56.78,,,,+,+,+,+,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,,,,5,0
TERA,09-04-2024,40.58,1.86,-85.27,38.82,38.59,38.8,39.3,39.06,38.6,38.18,38.24,36.02,40.34,221641.0,53.82,,,,+,+,,+,+_09-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,,+,-,,,,,+,,,5,1
PSDTC,09-04-2024,117.6,2.8,-80.24,113.57,113.6,112.72,109.58,113.72,113.54,113.13,115.15,68.37,117.03,75404.67,58.04,,,,,+,,+,+_09-04-2024 09:00:00,+_17-01-2024 09:00:00,,,,+,,+,,,,+,,,,5,0
HEDEF,09-04-2024,26.98,0.67,-35.96,26.06,25.93,25.95,26.18,26.17,25.92,25.86,25.8,25.52,26.83,493601.67,52.4,,,,+,+,,+,+_09-04-2024 09:00:00,-_03-04-2024 09:00:00,+,,,,,-,,,,+,,,,5,1
GEREL,09-04-2024,39.68,9.98,9.27,36.55,36.5,36.86,36.87,36.78,36.57,35.92,36.44,26.78,38.63,5240048.67,57.01,,,+,+,,,+,+_09-04-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,-,,,,,,+,+,5,1
UFUK,09-04-2024,313.75,9.99,-71.77,281.26,275.89,273.79,269.48,285.32,275.19,270.81,271.46,143.84,313.67,176804.33,64.92,,,,+,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,,,+,,,,,,,,5,0
DOGUB,09-04-2024,21.82,2.73,-14.07,21.03,20.98,21.16,21.45,21.12,21.0,20.82,20.8,18.59,21.87,899508.0,51.37,,,,+,,,+,+_09-04-2024 09:00:00,-_22-03-2024 09:00:00,+,,,+,,+,,-,,,,,,5,1
KRTEK,09-04-2024,33.98,2.04,-34.7,32.61,32.4,32.52,32.97,32.79,32.4,32.2,32.15,29.17,33.6,437631.33,52.66,,,,+,+,,,+_08-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,+,-,,,,,,,+,5,1
SANEL,09-04-2024,28.98,6.94,42.62,27.38,27.25,27.38,27.72,27.53,27.26,26.98,27.16,24.24,28.26,306415.0,54.85,,,+,+,,,+,+_09-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,+,,-,,,,,+,,,5,1
BMSTL,09-04-2024,33.86,4.18,-5.64,32.41,32.17,32.24,32.7,32.59,32.15,32.0,31.86,29.3,33.48,827460.33,53.37,,,,+,+,,,+_08-04-2024 09:00:00,-_21-02-2024 09:00:00,+,,,,,+,,,,,,,+,5,0
DOFER,09-04-2024,41.36,1.67,-50.6,39.93,39.88,40.38,41.43,40.09,39.95,39.42,39.78,37.63,41.19,912962.0,48.41,,,,+,,,+,+_09-04-2024 09:00:00,-_09-04-2024 09:00:00,,,,,,,,,,,+,,+,4,0
BRYAT,09-04-2024,3720.0,8.93,58.11,3462.68,3440.83,3464.77,3506.7,3487.27,3442.49,3403.33,3416.65,2535.45,3610.83,81198.0,56.59,,,+,+,,,+,+_09-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,,,,,+,4,1
RODRG,09-04-2024,95.2,3.99,-42.69,90.38,89.91,90.12,90.09,90.89,89.91,88.97,89.73,68.4,94.47,58837.33,56.48,,,,+,+,+,+,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,,,,,,,4,1
IHLGM,09-04-2024,1.39,3.73,-45.72,1.32,1.31,1.32,1.34,1.33,1.31,1.3,1.3,1.37,1.38,24847789.0,53.2,,,,+,+,,,+_08-04-2024 09:00:00,-_27-02-2024 09:00:00,+,,,,,-,+,,,,,,,4,1
OYLUM,09-04-2024,11.1,2.21,-46.12,10.63,10.57,10.63,10.75,10.69,10.57,10.47,10.46,8.39,11.01,1282265.67,53.78,,,,+,+,,+,+_09-04-2024 09:00:00,-_21-03-2024 09:00:00,+,,,,,-,,,,,,,,4,1
KERVN,09-04-2024,2.18,3.32,-72.26,2.14,2.15,2.18,2.16,2.13,2.16,2.12,2.19,1.36,2.18,1082712.33,52.12,+,+,+,,,,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,+,,-,,,,,,,,4,1
UZERB,09-04-2024,465.0,6.65,-48.65,431.71,428.79,421.97,402.13,434.41,427.91,424.74,433.23,242.98,469.33,19598.67,62.48,,,,+,,,+,+_09-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,-,,+,,,,4,1
MAALT,09-04-2024,1243.0,1.3,-43.89,1192.55,1185.6,1190.41,1199.91,1199.73,1185.78,1172.31,1178.72,909.64,1234.67,36899.0,53.94,,,,+,+,,+,+_09-04-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,+,,,,,,,,4,0
AYES,09-04-2024,44.48,6.82,-64.77,41.22,40.76,40.95,41.37,41.64,40.74,40.12,40.12,33.26,43.63,24837.33,58.69,,,,+,+,,+,+_09-04-2024 09:00:00,-_25-03-2024 09:00:00,+,,,,,-,,,,,,,,4,1
PENTA,09-04-2024,18.81,0.86,-68.52,18.29,18.25,18.45,18.87,18.36,18.27,18.08,18.14,21.24,18.66,3862711.67,47.79,,,,+,,,+,+_09-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,,,,+,,+,4,1
BASCM,09-04-2024,16.22,1.37,-83.61,16.01,16.0,15.91,15.56,16.03,15.99,16.01,16.0,10.14,16.35,157969.33,56.54,,,,+,,,+,+_09-04-2024 09:00:00,+_30-01-2024 09:00:00,+,,,,,+,,-,,,,,,4,1
INGRM,09-04-2024,613.0,2.34,-47.51,589.52,587.06,591.45,603.22,592.32,587.37,582.5,584.05,563.33,610.17,61997.0,50.64,,,,+,,,+,+_09-04-2024 09:00:00,-_07-03-2024 09:00:00,,,,,,-,,,,,+,,+,4,1
EKOS,09-04-2024,50.7,3.81,-46.5,48.27,48.16,48.58,49.7,48.48,48.21,47.82,48.1,47.94,49.79,4770939.0,50.44,,,,+,,,+,+_09-04-2024 09:00:00,-_09-04-2024 09:00:00,,,,+,,,,,,+,,,,4,0
DGGYO,09-04-2024,35.1,2.45,-47.71,33.71,33.45,33.54,33.93,33.91,33.44,33.25,33.06,32.75,34.69,339458.0,53.87,,,,,+,,,+_08-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,+,-,,,,,+,,,4,1
PRZMA,09-04-2024,59.05,1.81,-52.84,57.0,56.66,56.71,56.95,57.28,56.64,56.29,56.2,44.59,58.43,810929.0,54.93,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,-,,,,,+,,,4,1
ATAGY,09-04-2024,13.0,7.17,-49.99,12.0,11.86,11.91,12.03,12.12,11.86,11.66,11.71,9.41,12.75,411597.67,58.36,,,,+,+,,+,+_09-04-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,,,,,+,4,1
MEGAP,09-04-2024,4.96,0.4,-51.27,4.78,4.75,4.75,4.78,4.81,4.74,4.71,4.7,4.58,4.94,3953658.0,54.99,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,-,,,,,+,,,4,1
CMBTN,09-04-2024,4397.5,1.44,-23.5,4212.51,4192.1,4195.29,4168.17,4235.66,4191.96,4137.94,4195.77,2332.68,4375.0,45076.33,56.44,,,,+,+,+,+,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,,,,,,,4,1
ADESE,09-04-2024,2.39,0.84,-74.07,2.32,2.31,2.34,2.42,2.33,2.31,2.28,2.28,2.16,2.38,25111022.67,45.43,,,,+,,,+,+_09-04-2024 09:00:00,-_14-03-2024 09:00:00,+,,,,,-,,,,,+,,,4,1
GOLTS,09-04-2024,485.5,9.97,118.24,436.08,424.88,412.05,394.53,442.3,422.08,422.54,419.59,267.4,471.58,638975.0,70.09,,,,,,,,+_08-04-2024 09:00:00,+_16-01-2024 09:00:00,+,,,,,+,,,,,+,+,,4,0
GOKNR,09-04-2024,22.16,1.93,-62.97,21.3,21.21,21.39,21.86,21.42,21.22,20.97,21.06,21.57,22.05,2216840.33,50.13,,,,+,,,+,+_09-04-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,,,,+,,+,4,1
MTRYO,09-04-2024,9.09,1.91,-84.74,8.95,8.93,8.96,8.97,8.97,8.93,8.91,8.86,7.1,9.05,327556.33,52.33,,,+,+,,,+,+_09-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,+,,-,,,,,,,,4,1
GLYHO,09-04-2024,12.67,-0.47,-76.0,12.43,12.38,12.38,12.4,12.48,12.37,12.27,12.35,11.33,12.67,11897940.33,53.27,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,+,-,,+,,,4,2
YYAPI,09-04-2024,3.59,1.41,-78.59,3.52,3.51,3.52,3.55,3.53,3.51,3.49,3.51,3.27,3.58,8594090.67,51.02,,,,+,,,+,+_09-04-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,+,,,+,,,4,1
CVKMD,09-04-2024,430.0,3.86,-23.5,412.82,411.56,412.96,415.7,414.5,411.69,408.11,411.0,352.6,427.17,412892.0,54.62,,,,+,,,+,+_09-04-2024 09:00:00,-_20-03-2024 09:00:00,,,,,,+,,,,,+,,,4,0
KCAER,09-04-2024,52.3,1.65,-37.53,48.98,48.17,48.16,48.59,49.56,48.09,47.56,47.1,34.33,52.83,10735563.33,58.8,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,-,,-,,,+,,,4,2
DAGI,09-04-2024,8.29,2.85,-57.37,7.93,7.86,7.86,7.92,7.98,7.85,7.8,7.79,7.9,8.17,912793.0,56.97,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,+,-,,,,,,,,4,1
KLNMA,09-04-2024,17.0,0.77,-75.49,16.23,16.01,15.95,15.97,16.38,15.98,15.8,15.77,13.48,16.9,403724.0,57.26,,,,,,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,,,+,,,4,0
HEKTS,09-04-2024,16.21,1.06,-48.46,15.84,15.87,16.1,16.54,15.89,15.91,15.65,15.9,22.07,16.29,56376748.0,43.99,,,+,,,,,-_26-02-2024 09:00:00,-_29-02-2024 09:00:00,,,,+,,-,,,,,+,,+,4,1
AKMGY,09-04-2024,287.5,1.14,-63.69,280.56,280.54,280.18,275.45,281.13,280.63,278.99,281.17,172.9,284.25,81251.0,55.82,,,,+,+,,+,+_09-04-2024 09:00:00,+_05-01-2024 09:00:00,,,,,,+,,,,,,,,4,0
AKSA,09-04-2024,101.0,1.56,-67.55,97.86,97.56,97.93,98.72,98.23,97.58,97.05,97.27,89.74,100.15,1391599.0,52.99,,,,+,,,+,+_09-04-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,+,,,+,,,4,1
PCILT,09-04-2024,13.05,0.69,-30.67,12.61,12.58,12.77,13.17,12.67,12.61,12.4,12.52,12.87,13.12,1781211.33,46.7,,,,+,,,+,+_09-04-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,-,,,+,,+,4,2
FRIGO,09-04-2024,7.84,1.95,-76.4,7.54,7.49,7.54,7.66,7.58,7.49,7.42,7.42,7.31,7.77,1760891.67,52.38,,,,+,+,,,+_08-04-2024 09:00:00,-_14-03-2024 09:00:00,+,,,,,-,,,,,+,,,4,1
ARTMS,09-04-2024,55.25,9.95,-47.53,50.11,49.45,49.34,49.25,50.68,49.39,48.71,48.77,48.56,53.6,731366.0,57.6,,,,+,+,+,+,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,,,,,,,,,4,0
TMPOL,09-04-2024,118.5,9.22,10.72,107.71,105.47,104.73,104.88,109.17,105.14,104.39,103.06,78.24,115.17,339937.33,61.44,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,-,,,,,+,,,4,1
OBAMS,09-04-2024,48.76,1.97,-64.23,47.06,46.66,46.76,47.3,47.35,46.63,46.38,45.99,48.67,48.3,15971926.67,52.54,,,,,+,,,+_08-04-2024 09:00:00,-_09-04-2024 09:00:00,+,,,,,,+,+,,,,,,4,0
KARSN,09-04-2024,10.57,0.76,-67.13,10.18,10.11,10.14,10.21,10.24,10.1,10.03,9.99,9.82,10.52,16414305.33,54.86,,,,,+,,,+_08-04-2024 09:00:00,-_22-03-2024 09:00:00,+,,,,,+,,,,,+,,,4,0
FADE,09-04-2024,18.2,2.42,-50.91,17.59,17.54,17.62,17.83,17.66,17.55,17.38,17.57,16.21,17.97,1075523.0,51.64,,,,+,,,+,+_09-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,,,,,+,,,4,1
ALTIN,09-04-2024,25.24,1.73,-41.51,24.83,24.73,24.64,24.52,24.88,24.71,24.75,24.66,20.58,25.15,23328434.0,61.33,,,,,,,,+_08-04-2024 09:00:00,+_25-03-2024 09:00:00,,,,+,,+,,,,+,+,,,4,0
KAPLM,09-04-2024,177.2,0.8,-74.66,172.5,172.09,171.33,168.1,172.96,172.01,171.22,172.96,118.34,177.47,50482.0,56.71,,,,+,+,,+,+_09-04-2024 09:00:00,+_16-01-2024 09:00:00,,,,,,+,,-,,,,,,4,1
OBASE,09-04-2024,51.95,3.28,-54.81,49.28,49.05,49.6,50.63,49.61,49.11,48.42,48.62,38.46,51.13,311402.33,51.75,,,,+,,,+,+_09-04-2024 09:00:00,-_21-03-2024 09:00:00,,,,,+,-,,,,,,,+,4,1
ESCOM,09-04-2024,78.5,2.95,-53.09,74.36,73.76,74.39,75.8,74.97,73.79,72.69,72.88,55.33,78.25,487886.0,53.31,,,,+,,,+,+_09-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,,,+,,+,4,1
DESPC,09-04-2024,53.05,3.01,118.22,52.39,53.44,54.49,54.45,52.14,53.75,52.28,55.28,35.86,53.98,1383745.0,48.93,+,,,,,,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,,,+,,,+,,,,+,,,,4,0
KONYA,09-04-2024,11110.0,6.62,-24.46,10493.31,10378.39,10286.85,10158.25,10565.46,10355.48,10340.61,10301.6,7356.53,10901.67,34683.33,60.83,,,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,+,,,,,+,,,,,+,+,,4,0
RNPOL,09-04-2024,39.02,1.25,-27.68,37.91,37.8,38.05,38.6,38.06,37.82,37.5,37.62,32.01,39.15,734364.0,50.39,,,,+,,,+,+_09-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,-,,,+,,,3,2
IZENR,09-04-2024,27.58,1.03,-38.03,26.72,26.64,26.91,27.6,26.84,26.67,26.35,26.5,37.13,27.49,4787826.33,47.35,,,,+,,,+,+_09-04-2024 09:00:00,-_09-04-2024 09:00:00,,,,,,,,,,,,,+,3,0
CUSAN,09-04-2024,25.94,1.33,-52.22,25.25,25.09,25.07,25.18,25.35,25.07,25.04,24.93,21.97,25.79,617081.0,54.01,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,,,,+,,,3,1
TETMT,09-04-2024,13465.0,9.99,-18.89,12330.36,12287.6,12385.71,12332.63,12422.8,12305.21,12075.44,12258.08,5624.81,13229.17,2357.33,57.92,,,,+,,,+,+_09-04-2024 09:00:00,-_02-04-2024 09:00:00,,,,,,-,,,,,,+,,3,1
DMRGD,09-04-2024,14.93,1.29,-45.45,14.4,14.29,14.32,14.53,14.48,14.28,14.21,14.16,14.83,14.79,2485845.33,52.4,,,,,+,,,+_08-04-2024 09:00:00,-_09-04-2024 09:00:00,+,,,,,,+,,,,,,,3,0
PSGYO,09-04-2024,6.56,1.55,7.12,6.36,6.35,6.44,6.58,6.39,6.37,6.27,6.31,5.8,6.64,15432367.0,48.1,,,,+,,,+,+_09-04-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,-,,,,,+,3,2
NIBAS,09-04-2024,22.44,1.08,-58.44,21.17,20.87,20.84,20.97,21.39,20.84,20.58,20.59,18.72,22.35,1004071.0,58.82,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,,,,+,,,3,1
TEKTU,09-04-2024,3.45,0.29,-58.12,3.34,3.31,3.35,3.43,3.36,3.32,3.28,3.28,3.44,3.45,5042806.33,48.58,,,,,,,,+_08-04-2024 09:00:00,-_12-03-2024 09:00:00,+,,,,,-,+,-,,,+,,,3,2
NTGAZ,09-04-2024,17.15,2.39,-44.43,16.39,16.26,16.37,16.7,16.5,16.26,16.07,16.07,16.64,16.98,1608700.33,52.23,,,,+,+,,,+_08-04-2024 09:00:00,-_18-03-2024 09:00:00,+,,,,,-,,,,,,,,3,1
SILVR,09-04-2024,19.36,2.81,-61.14,18.47,18.29,18.3,18.41,18.6,18.27,18.19,18.01,16.18,19.02,546579.67,55.69,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,-,,,,,+,,,3,1
GMTAS,09-04-2024,8.31,-0.6,-75.44,8.06,8.0,8.04,8.15,8.11,8.0,7.92,7.92,9.2,8.29,1366341.33,51.96,,,,,+,,,+_08-04-2024 09:00:00,-_21-03-2024 09:00:00,+,,,,,-,,,-,,+,,,3,2
GLCVY,09-04-2024,47.9,3.14,-62.68,45.22,44.54,44.35,44.47,45.66,44.45,44.09,43.86,36.29,47.07,991716.0,58.73,,,,,,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,-,,,,,+,,,3,1
GLBMD,09-04-2024,38.88,1.99,-27.32,37.74,37.61,37.81,38.33,37.89,37.62,37.33,37.42,32.68,38.37,356088.0,50.89,,,,+,,,+,+_09-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,,,,+,,,3,1
GIPTA,09-04-2024,45.94,4.36,-28.63,44.04,44.08,44.51,44.8,44.18,44.16,43.64,44.04,36.01,45.37,1057831.67,53.51,,,+,,,,+,+_09-04-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,,,,,,,,+,3,0
GENTS,09-04-2024,9.87,1.02,-49.67,9.6,9.54,9.56,9.59,9.64,9.54,9.48,9.44,7.95,9.81,574674.67,54.89,,,,,+,+,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,-,,,,,,,,3,1
SKTAS,09-04-2024,4.74,3.04,-55.46,4.57,4.57,4.61,4.68,4.58,4.57,4.52,4.57,4.46,4.69,2989438.67,50.83,,,,+,,,+,+_09-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,,,,,+,3,1
HKTM,09-04-2024,20.46,0.89,-15.68,19.8,19.7,19.88,20.35,19.89,19.72,19.55,19.52,20.06,20.41,617640.33,49.02,,,,+,,,+,+_09-04-2024 09:00:00,-_06-03-2024 09:00:00,+,,,,,-,,,,,,,,3,1
SNICA,09-04-2024,35.28,0.86,-57.75,34.54,34.52,34.72,35.14,34.61,34.55,34.36,34.5,32.98,34.98,1093372.0,49.53,,,,+,,,+,+_09-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,,,-,,,,,+,,,3,1
FORTE,09-04-2024,72.35,-0.28,-49.23,70.82,70.61,71.26,73.04,71.08,70.67,70.16,70.15,73.59,72.37,845088.0,46.82,,,,+,,,+,+_09-04-2024 09:00:00,-_09-04-2024 09:00:00,+,,,,,,,-,-,,,,,3,2
