Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
28-11-2024 09:00,ULUSE,183.4,199.6,182.9,195.8,417523.0,3.8,12.4,2.08,496.15,12.4,183608.7,127.4,True,72.61,0,,145.9,ATH,False,False
28-11-2024 09:00,TBORG,130.0,135.8,126.2,135.2,810319.0,0.6,5.2,0.35,1385.71,5.2,434417.4,86.53,True,60.05,0,,115.2,144.4,False,False
28-11-2024 09:00,KIMMR,9.69,10.35,9.69,10.28,8987201.0,0.07,0.59,0.06,900.0,0.59,4178836.5,115.06,True,60.93,0,,8.99,10.67,False,False
28-11-2024 09:00,YYAPI,5.35,5.87,5.28,5.87,58004395.0,0.0,0.52,0.13,312.7,0.52,30783264.2,88.43,True,76.76,0,,3.8,6.02,False,False
28-11-2024 09:00,DARDL,5.14,5.45,5.13,5.45,9196873.0,0.0,0.31,0.02,1191.67,0.31,4129232.4,122.73,True,67.03,0,,4.81,6.4,False,False
28-11-2024 09:00,OFSYM,39.08,40.6,38.5,40.34,1195235.0,0.26,1.26,0.06,1868.75,1.26,727140.0,64.37,True,68.94,0,,33.46,42.9,False,False
28-11-2024 09:00,IHEVA,2.74,3.0,2.68,3.0,117504380.0,0.0,0.26,0.05,372.73,0.26,57782204.1,103.36,True,70.78,0,,1.86,ATH,False,False
28-11-2024 09:00,HUBVC,9.26,10.18,9.18,10.18,5722739.0,0.0,0.92,0.2,367.01,0.92,3784829.8,51.2,True,69.72,0,,7.51,10.63,False,False
28-11-2024 09:00,AGROT,12.99,14.21,12.5,14.17,107128540.0,0.04,1.18,0.15,708.22,1.18,39100203.7,173.98,True,63.77,0,,11.73,15.55,True,False
28-11-2024 09:00,YIGIT,33.72,37.1,33.5,37.1,26728922.0,0.0,3.38,0.21,1494.34,3.38,8865978.7,201.48,True,59.76,0,,32.48,37.4,False,False
28-11-2024 09:00,ADESE,2.0,2.17,2.0,2.13,214805214.0,0.04,0.13,0.01,900.0,0.13,78958071.5,172.05,True,68.61,0,,1.78,2.28,False,False
28-11-2024 09:00,MACKO,95.5,100.7,95.5,99.75,326523.0,0.95,4.25,0.98,331.47,4.25,212757.3,53.47,True,81.96,0,,73.5,ATH,False,False
27-11-2024 09:00,BMSCH,33.0,36.36,32.98,36.22,2934892.0,0.14,3.22,0.7,362.64,3.22,1396004.5,110.24,True,78.38,0,,25.18,ATH,False,False
27-11-2024 09:00,ERSU,17.28,18.97,17.27,18.97,6307053.0,0.0,1.69,0.08,2123.68,1.69,2226409.2,183.28,True,57.66,0,,16.02,22.14,False,False
27-11-2024 09:00,OSTIM,7.27,7.96,7.18,7.93,21514546.0,0.03,0.66,0.04,1471.43,0.66,5792201.0,271.44,True,66.28,0,,6.99,8.96,False,False
