Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
15-11-2024 15:00,KCAER,37.5,37.98,37.36,37.96,472990.0,0.02,0.46,0.07,521.62,0.46,281047.7,68.3,True,61.51,0,,36.82,39.64,False,False
15-11-2024 15:00,AKSEN,33.54,34.08,33.46,33.96,882169.0,0.12,0.42,0.08,452.63,0.42,587951.1,50.04,True,60.66,0,,33.08,34.36,False,False
15-11-2024 15:00,CRDFA,6.0,6.1,5.98,6.1,1151823.0,0.0,0.1,0.03,244.83,0.1,366394.1,214.37,True,77.13,0,,5.78,ATH,False,False
15-11-2024 15:00,GSDHO,3.88,3.93,3.86,3.93,3466278.0,0.0,0.05,0.01,455.56,0.05,1723137.3,101.16,True,76.42,0,,3.69,ATH,False,False
15-11-2024 15:00,YYAPI,4.38,4.62,4.37,4.61,9284338.0,0.01,0.23,0.04,489.74,0.23,1876550.4,394.76,True,83.48,0,,4.13,ATH,False,False
15-11-2024 15:00,DOHOL,13.7,13.82,13.66,13.8,4817866.0,0.02,0.1,0.01,1566.67,0.1,2944049.0,63.65,True,61.64,0,,13.19,ATH,False,False
15-11-2024 15:00,AKYHO,2.82,2.94,2.81,2.93,5654407.0,0.01,0.11,0.02,633.33,0.11,2723695.3,107.6,True,78.0,0,,2.59,ATH,False,False
15-11-2024 14:00,YESIL,1.39,1.41,1.39,1.41,8350930.0,0.0,0.02,0.0,1900.0,0.02,3344831.8,149.67,True,67.17,0,,1.35,1.43,False,False
15-11-2024 14:00,KLSYN,5.35,5.42,5.35,5.4,265367.0,0.02,0.05,0.0,1566.67,0.05,170930.0,55.25,True,50.84,0,,5.19,5.6,False,False
15-11-2024 14:00,VRGYO,2.72,2.76,2.7,2.75,6616524.0,0.01,0.03,0.0,500.0,0.03,1715533.0,285.68,True,65.59,0,,2.68,2.76,False,False
15-11-2024 14:00,TSPOR,0.91,0.92,0.9,0.92,29626639.0,0.0,0.01,0.0,400.0,0.01,13910875.2,112.97,True,62.68,0,,0.88,0.93,False,False
15-11-2024 14:00,NTGAZ,4.77,4.91,4.74,4.9,1983482.0,0.01,0.13,0.02,712.5,0.13,675587.4,193.59,True,69.42,0,,4.68,5.06,True,False
15-11-2024 13:00,IPEKE,37.66,38.32,37.6,38.22,779355.0,0.1,0.56,0.04,1172.73,0.56,468078.8,66.5,True,68.51,0,,36.98,ATH,False,False
15-11-2024 13:00,FLAP,9.24,9.43,9.22,9.38,1082937.0,0.05,0.14,0.01,1300.0,0.14,559604.1,93.52,True,60.69,0,,9.16,10.03,True,False
15-11-2024 13:00,MAKTK,5.91,5.95,5.9,5.95,443475.0,0.0,0.04,0.0,700.0,0.04,289952.9,52.95,True,71.58,0,,5.73,5.97,False,False
15-11-2024 13:00,OZSUB,29.22,30.36,29.22,30.1,308101.0,0.26,0.88,0.09,900.0,0.88,151351.8,103.57,True,69.51,0,,26.56,30.36,False,False
15-11-2024 12:00,BNTAS,10.59,10.81,10.57,10.79,1113363.0,0.02,0.2,0.01,1233.33,0.2,421650.3,164.05,True,73.05,0,,10.28,ATH,False,False
15-11-2024 12:00,LIDFA,2.96,3.0,2.96,2.99,1890549.0,0.01,0.03,0.01,172.73,0.03,1240911.6,52.35,True,64.55,0,,2.86,3.22,False,False
15-11-2024 11:00,TAVHL,256.0,261.0,255.75,260.75,524976.0,0.25,4.75,0.82,475.76,4.75,226395.0,131.88,True,84.23,0,,241.0,ATH,False,False
15-11-2024 11:00,SUWEN,26.24,27.08,26.16,27.08,343960.0,0.0,0.84,0.06,1400.0,0.84,101285.1,239.6,True,63.45,0,,25.9,28.68,False,False
15-11-2024 11:00,AVPGY,51.35,53.4,51.35,52.9,1644948.0,0.5,1.55,0.23,573.91,1.55,565401.0,190.93,True,77.9,0,,47.92,ATH,False,False
15-11-2024 11:00,CCOLA,47.68,48.5,47.68,48.44,3038646.0,0.06,0.76,0.08,826.83,0.76,915965.2,231.74,True,72.22,0,,46.88,ATH,False,False
15-11-2024 11:00,HURGZ,4.1,4.17,4.08,4.16,1033767.0,0.01,0.06,0.0,1400.0,0.06,509062.5,103.07,True,70.02,0,,3.86,4.2,False,False
15-11-2024 11:00,HDFGS,1.43,1.45,1.43,1.45,1280787.0,0.0,0.02,0.0,400.0,0.02,685471.2,86.85,True,67.74,0,,1.38,ATH,False,False
15-11-2024 11:00,CIMSA,38.52,39.6,38.5,39.32,4705511.0,0.28,0.8,0.08,875.61,0.8,1962110.4,139.82,True,68.39,0,,37.0,ATH,False,False
15-11-2024 11:00,MARTI,3.55,3.6,3.54,3.6,2877384.0,0.0,0.05,0.01,400.0,0.05,1753764.1,64.07,True,78.12,0,,3.35,ATH,False,False
15-11-2024 11:00,KAYSE,18.98,19.17,18.97,19.16,381184.0,0.01,0.18,0.03,500.0,0.18,221847.7,71.82,True,68.64,0,,18.3,19.54,False,False
15-11-2024 11:00,OBAMS,38.48,39.0,38.36,38.9,883499.0,0.1,0.42,0.1,320.0,0.42,425493.4,107.64,True,77.51,0,,37.26,ATH,False,False
15-11-2024 11:00,SOKM,39.78,40.12,39.7,40.08,890647.0,0.04,0.3,0.07,305.41,0.3,554436.6,60.64,True,61.08,0,,38.92,42.72,False,False
15-11-2024 11:00,CANTE,1.54,1.55,1.53,1.55,21795319.0,0.0,0.01,0.0,900.0,0.01,10336388.4,110.86,True,60.36,0,,1.51,1.57,False,False
15-11-2024 11:00,RODRG,21.28,22.2,21.2,21.96,931517.0,0.24,0.68,0.16,325.0,0.68,255105.9,265.15,True,81.84,0,,19.25,23.04,False,False
15-11-2024 11:00,YKSLN,7.36,7.53,7.36,7.51,226510.0,0.02,0.15,0.02,614.29,0.15,93673.4,141.81,True,63.45,0,,7.16,8.09,True,False
15-11-2024 11:00,ISMEN,36.5,37.2,36.48,37.08,878464.0,0.12,0.58,0.06,806.25,0.58,536399.3,63.77,True,68.38,0,,35.82,ATH,False,False
15-11-2024 10:00,DERHL,12.07,12.97,12.07,12.93,5956674.0,0.04,0.86,0.1,751.49,0.86,1863503.1,219.65,True,78.76,0,,11.56,ATH,False,False
15-11-2024 10:00,YUNSA,6.15,6.25,6.15,6.24,1077263.0,0.01,0.09,0.02,328.57,0.09,565079.5,90.64,True,68.23,0,,5.96,6.56,False,False
15-11-2024 10:00,TEZOL,18.64,19.0,18.6,18.94,690987.0,0.06,0.3,0.06,435.71,0.3,449168.0,53.84,True,77.72,0,,17.49,ATH,False,False
15-11-2024 10:00,HUNER,3.19,3.25,3.18,3.24,1386173.0,0.01,0.05,0.01,354.55,0.05,543931.0,154.84,True,65.52,0,,3.11,3.26,False,False
15-11-2024 10:00,KCHOL,185.2,187.4,184.6,187.1,4073743.0,0.3,1.9,0.09,2011.11,1.9,2170080.8,87.72,True,67.09,0,,171.6,188.3,False,False
15-11-2024 10:00,VKFYO,21.0,22.36,20.66,22.36,2245036.0,0.0,1.36,0.31,338.71,1.36,445471.5,403.97,True,87.96,0,,18.5,ATH,False,False
15-11-2024 10:00,ALTIN,31.49,31.75,31.49,31.74,5254219.0,0.01,0.25,0.02,1215.79,0.25,2692080.4,95.17,True,49.73,0,,31.16,32.38,False,False
15-11-2024 10:00,ODAS,6.3,6.5,6.28,6.46,12843683.0,0.04,0.16,0.01,1042.86,0.16,4943515.0,159.81,True,67.9,0,,5.98,ATH,False,False
15-11-2024 10:00,ISFIN,11.13,11.26,11.11,11.25,1219970.0,0.01,0.12,0.01,900.0,0.12,523395.3,133.09,True,65.37,0,,10.87,11.29,False,False
15-11-2024 10:00,THYAO,287.5,293.25,287.0,293.0,13825301.0,0.25,5.5,0.4,1275.0,5.5,3579437.2,286.24,True,69.27,0,,284.0,ATH,False,False
15-11-2024 10:00,EGSER,3.52,3.57,3.52,3.56,615301.0,0.01,0.04,0.0,1233.33,0.04,359516.8,71.15,True,51.72,0,,3.49,3.59,False,False
15-11-2024 10:00,SASA,3.85,3.9,3.84,3.89,85681341.0,0.01,0.04,0.01,700.0,0.04,25210407.7,239.86,True,60.17,0,,3.72,4.11,False,False
15-11-2024 10:00,DARDL,5.03,5.11,5.03,5.09,455465.0,0.02,0.06,0.01,900.0,0.06,221665.7,105.47,True,60.77,0,,4.95,5.17,False,False
15-11-2024 10:00,DENGE,2.93,3.02,2.91,3.01,7971436.0,0.01,0.08,0.0,1500.0,0.08,2227236.5,257.91,True,59.09,0,,2.83,3.07,True,False
15-11-2024 10:00,ISCTR,12.67,12.94,12.62,12.93,166596891.0,0.01,0.26,0.02,1030.43,0.26,48452657.2,243.83,True,75.43,0,,12.48,ATH,False,False
15-11-2024 10:00,EFORC,38.4,39.5,38.12,39.22,998098.0,0.28,0.82,0.09,831.82,0.82,196898.8,406.91,True,72.18,0,,36.2,39.8,False,False
15-11-2024 10:00,HEDEF,3.01,3.05,3.01,3.04,187444.0,0.01,0.03,0.0,1400.0,0.03,105719.1,77.3,True,55.88,0,,2.98,3.1,False,False
15-11-2024 10:00,XBANK,13183.09,13382.39,13109.57,13361.6,328888807.0,20.79,178.51,24.68,623.18,178.51,112513346.2,192.31,True,74.91,0,,12426.13,ATH,False,False
15-11-2024 10:00,KAREL,9.01,9.41,8.86,9.36,8165923.0,0.05,0.35,0.02,1566.67,0.35,2288101.3,256.89,True,73.47,0,,8.67,ATH,False,False
15-11-2024 10:00,EDATA,13.42,13.63,13.38,13.58,348281.0,0.05,0.16,0.02,966.67,0.16,109539.7,217.95,True,60.05,0,,12.82,14.0,False,False
15-11-2024 10:00,DOFER,31.82,33.14,31.8,32.92,369395.0,0.22,1.1,0.15,643.24,1.1,73121.0,405.18,True,67.86,0,,30.9,33.62,False,False
15-11-2024 10:00,GWIND,24.6,25.4,24.58,25.2,1699611.0,0.2,0.6,0.09,581.82,0.6,337540.4,403.53,True,72.43,0,,23.88,ATH,False,False
