Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
29-11-2024 17:00,ADEL,34.92,35.18,34.6,35.14,340925.0,0.04,0.22,0.0,10900.0,0.22,170415.8,100.05,True,46.14,0,,ATL,37.06,True,True
29-11-2024 17:00,FORMT,6.69,7.04,6.68,7.04,7756964.0,0.0,0.35,0.05,560.38,0.35,2899234.5,167.55,True,74.23,0,,6.38,7.08,False,False
29-11-2024 17:00,AVPGY,57.5,58.5,57.0,58.25,1313180.0,0.25,0.75,0.22,240.91,0.75,523500.2,150.85,True,73.71,0,,54.5,58.7,False,False
29-11-2024 17:00,BERA,15.35,15.9,15.21,15.75,4997389.0,0.15,0.4,0.08,387.8,0.4,1588744.8,214.55,True,78.37,0,,14.31,ATH,False,False
29-11-2024 17:00,PATEK,90.75,93.8,89.65,92.95,731095.0,0.85,2.2,0.05,4300.0,2.2,421373.9,73.5,True,68.34,0,,84.85,94.35,False,False
29-11-2024 17:00,HTTBT,34.38,36.46,34.24,36.36,567853.0,0.1,1.98,0.13,1400.0,1.98,258632.3,119.56,True,61.32,0,,32.53,ATH,False,False
29-11-2024 17:00,PRZMA,9.22,9.54,9.22,9.51,1416737.0,0.03,0.29,0.02,1280.95,0.29,674711.9,109.98,True,64.55,0,,9.07,11.69,False,False
29-11-2024 17:00,SELEC,79.95,80.85,79.5,80.75,379675.0,0.1,0.8,0.08,841.18,0.8,93938.1,304.18,True,58.57,0,,77.6,82.55,False,False
29-11-2024 17:00,BORLS,50.65,52.5,50.65,52.25,486039.0,0.25,1.6,0.15,932.26,1.6,138105.4,251.93,True,70.79,0,,49.3,ATH,False,False
29-11-2024 17:00,SAFKR,62.25,63.5,62.15,63.35,319562.0,0.15,1.1,0.1,1057.89,1.1,145898.4,119.03,True,53.79,0,,59.5,66.0,False,False
29-11-2024 17:00,TATEN,38.52,39.64,38.2,39.64,1508869.0,0.0,1.12,0.18,508.7,1.12,276197.8,446.3,True,73.43,0,,36.78,ATH,False,False
29-11-2024 17:00,EREGL,25.4,25.94,25.12,25.92,55682712.0,0.02,0.52,0.07,622.22,0.52,19229037.3,189.58,True,72.51,0,,24.62,ATH,False,False
29-11-2024 17:00,BTCIM,148.4,153.0,147.7,153.0,476147.0,0.0,4.6,0.85,441.18,4.6,173175.1,174.95,True,77.12,0,,138.3,ATH,False,False
