Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
08-02-2024 17:00,8952.99,8964.22,8951.46,8957.89,42870109.0,XU100,8030.75,8870.76,8714.6,7942.64,+_03-01-2024 17:00:00,11.54,-,12.78,-,8916.51,8876.42,153.43,-2.08,155.51,72.82,72.56,-,+,0.06,-95.51,766947261.33,-,41.38,0.46,81.47,0.92,8346.28,8762.89,8346.28,8665.68,13950579263.0,308.82,16.96,291.86,69.73,60.91,8072.35,7986.78,85.56,7982.88,3.83,3.9,12956116979.67,+,+,+,+,,+_29-01-2024 09:00:00,885.54,10.97,+,-,False,1.07,-,H_Wma9:H_Wma15:H_Tk,10.89,-,,,,,,,,+_08-02-2024 09:00:00,+,,,
08-02-2024 17:00,32.32,32.38,32.24,32.28,76633.0,A1CAP,31.06,32.15,31.77,29.02,+_25-01-2024 09:00:00,3.93,-,11.23,-,32.03,31.92,0.51,-0.01,0.52,63.64,64.08,-,-,-0.12,-96.37,1140516.0,-,0.25,0.78,0.36,1.11,30.96,31.84,30.24,31.18,10222440.0,-2.47,0.01,-2.48,46.09,40.72,29.11,29.9,0.79,34.67,1.63,20.55,8464944.0,+,+,-,-,,-_23-10-2023 09:00:00,3.17,10.9,+,-,True,-2.65,-,H_Tk:H_Wma15:H_Wma9,10.77,-,,,,,,,,+_08-02-2024 09:00:00,+,,,
08-02-2024 17:00,147.8,148.3,146.7,147.0,11530.0,ACSEL,123.22,143.55,139.45,124.0,+_25-01-2024 13:00:00,19.3,-,18.55,-,146.78,142.83,6.21,1.2,5.01,69.69,72.47,+,-,-0.68,-94.03,253886.0,-,0.22,0.15,4.17,2.92,122.9,138.3,121.8,131.1,2675682.0,10.91,-3.98,14.89,60.15,66.73,121.81,124.52,2.71,126.38,6.67,45.23,1829402.33,+,-,+,-,,-_02-01-2024 09:00:00,25.19,20.68,+,-,True,-2.17,-,H_Tk:H_Wma15:H_Wma9,20.43,-,,,,,,,,+_05-02-2024 13:00:00,+,,,
08-02-2024 17:00,498.75,503.0,498.5,501.5,7255.0,ADEL,422.49,506.12,472.38,370.12,+_24-01-2024 13:00:00,18.7,-,35.49,-,503.49,504.15,20.63,-4.82,25.45,61.25,69.28,-,-,0.5,-93.71,77431.33,-,1.99,0.4,2.65,0.52,396.0,530.5,396.0,515.0,3280892.0,2.96,-4.65,7.6,59.58,50.06,400.3,408.96,8.66,492.82,30.71,64.38,2143948.0,+,-,+,-,,-_30-10-2023 09:00:00,101.2,25.28,+,-,False,-2.12,-,H_Tk:H_Wma15:H_Wma9,24.53,-,,,,,,,,-_08-02-2024 13:00:00,-,,,
08-02-2024 17:00,2.73,2.76,2.72,2.76,2254381.0,ADESE,2.18,2.75,2.62,2.2,+_05-02-2024 09:00:00,26.62,-,25.17,-,2.77,2.72,0.12,0.02,0.1,66.53,74.05,+,-,1.47,-94.03,50541420.67,-,0.01,0.31,0.04,1.58,2.32,2.49,2.28,2.48,339077731.0,0.1,0.05,0.06,67.57,54.66,2.17,2.1,0.07,2.18,7.36,-9.74,367199997.0,-,+,+,-,,+_22-01-2024 09:00:00,0.59,27.02,+,-,False,3.26,-,H_Tk:H_Wma9:H_Wma15,25.18,-,,,,,,,,-_08-02-2024 13:00:00,+,,,
08-02-2024 17:00,34.72,34.94,34.72,34.84,120379.0,ADGYO,31.86,35.63,34.32,30.84,+_18-01-2024 09:00:00,9.36,-,12.97,-,34.91,34.79,0.66,-0.07,0.73,58.45,61.05,-,-,0.29,-86.96,969892.0,-,0.07,0.21,0.05,0.16,32.0,36.3,31.64,33.46,26688733.0,,,,54.94,,31.0,32.01,1.02,32.86,4.56,-29.21,26432366.67,+,-,+,-,,-_08-02-2024 17:00:00,3.84,12.4,+,-,False,-3.18,-,H_Tk:H_Wma15:H_Wma9,12.02,-,,,,,,,,-_07-02-2024 17:00:00,+,,,
08-02-2024 17:00,156.5,157.2,156.4,156.9,110878.0,AEFES,128.73,154.15,147.4,131.75,+_26-01-2024 13:00:00,21.88,-,19.09,-,155.72,154.7,4.23,-0.04,4.27,72.91,70.05,-,+,0.19,-81.48,401714.67,-,1.18,0.76,2.2,1.42,140.1,152.5,137.6,149.4,14063921.0,13.38,1.96,11.42,73.73,65.89,136.99,130.83,6.16,122.95,7.4,34.92,10718072.33,+,+,+,+,,+_13-11-2023 09:00:00,19.91,14.53,+,-,False,4.71,-,H_Wma9:H_Wma15:H_Tk,14.17,-,,,,,,,,+_01-02-2024 09:00:00,+,,,
08-02-2024 17:00,12.84,12.89,12.82,12.89,303865.0,AFYON,12.26,12.8,12.61,11.84,+_12-01-2024 13:00:00,5.15,-,8.87,-,12.82,12.76,0.15,0.0,0.15,61.93,60.07,+,+,0.47,-95.3,4428566.67,-,0.07,0.54,0.13,1.05,12.51,12.99,12.13,12.6,53842857.0,0.24,-0.23,0.47,53.49,51.1,11.89,12.11,0.22,14.17,1.12,25.79,41925666.33,+,-,+,-,,-_04-12-2023 09:00:00,1.0,8.4,+,-,False,-1.79,-,H_Tk:H_Wma15:H_Wma9,7.81,-,,,,,,,,+_06-02-2024 13:00:00,+,,,
08-02-2024 17:00,62.0,62.05,61.9,61.95,7286.0,AGESA,57.09,61.45,60.12,55.45,+_22-01-2024 09:00:00,8.51,-,11.72,-,61.72,61.2,1.23,0.11,1.12,62.11,64.27,+,-,-0.08,-97.55,246152.67,-,0.23,0.37,0.75,1.23,57.4,59.75,56.85,58.15,3854648.0,1.84,-0.86,2.69,54.82,53.89,56.15,56.32,0.17,64.25,2.2,35.14,3166467.33,+,-,+,-,,-_20-11-2023 09:00:00,5.8,10.34,+,-,True,-0.31,+,H_Tk:H_Wma15:H_Wma9,10.25,-,,,,,,,,+_08-02-2024 13:00:00,+,,,
08-02-2024 17:00,254.75,256.5,254.0,254.5,16249.0,AGHOL,214.8,246.75,242.5,220.45,+_26-01-2024 13:00:00,18.48,-,15.45,-,249.97,246.0,6.39,1.45,4.93,75.28,66.67,+,+,0.0,-96.7,394258.67,-,4.53,1.81,8.5,3.45,234.0,241.6,227.5,235.6,4981654.0,15.52,0.43,15.1,67.02,59.98,219.65,214.61,5.04,212.0,2.88,36.72,3850343.33,+,+,+,+,,+_22-01-2024 09:00:00,34.85,15.86,+,-,False,2.35,-,H_Wma9:H_Wma15:H_Tk,15.64,-,,,,,,,,+_05-02-2024 13:00:00,+,,,
