Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
20-02-2024 17:00,9309.18,9351.46,9292.72,9344.97,553167788.0,XU100,8300.79,9288.69,9159.98,8434.28,+_03-01-2024 17:00:00,12.58,-,10.8,-,9306.65,9281.92,118.64,-7.75,126.39,63.1,64.76,-,-,0.37,-60.68,1114131536.0,-,38.32,0.41,63.05,0.68,9045.97,9306.34,8917.74,9250.36,19845259488.0,275.51,,,74.11,,8526.04,8286.29,239.76,8254.61,2.26,30.08,16350856790.0,+,-,+,+,,+_29-01-2024 09:00:00,818.93,9.61,+,-,False,2.89,-,H_Wma9:H_Wma15:H_Tk,8.99,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
20-02-2024 17:00,32.34,32.52,32.28,32.48,236478.0,A1CAP,31.54,33.27,32.67,30.44,+_15-02-2024 13:00:00,2.98,-,6.7,-,32.64,32.75,0.21,-0.11,0.32,51.32,57.44,-,-,0.43,-55.11,485227.33,-,0.16,0.48,0.27,0.82,32.4,34.18,30.94,33.48,12986298.0,-3.7,,,46.9,,30.64,30.31,0.33,34.67,4.17,-10.06,12549428.67,+,-,-,-,+,+_19-02-2024 09:00:00,1.84,5.99,+,-,False,1.09,-,H_Tk:H_Wma9:H_Wma15,5.34,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
20-02-2024 17:00,154.8,154.8,154.1,154.8,110361.0,ACSEL,127.72,146.95,145.15,136.15,+_20-02-2024 13:00:00,21.21,-,13.7,-,148.1,146.57,3.04,0.76,2.28,65.78,57.33,+,+,0.0,-78.8,263228.0,-,6.7,4.52,8.23,5.61,146.5,152.1,135.5,145.0,2552452.0,8.81,,,65.24,,130.73,128.86,1.87,126.38,0.21,-13.51,2726407.67,+,-,+,+,+,+_19-02-2024 09:00:00,24.07,18.42,+,-,False,1.45,-,H_Wma9:H_Wma15:H_Tk,17.88,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
20-02-2024 17:00,570.0,577.0,569.0,570.0,39215.0,ADEL,455.81,573.0,560.5,438.25,+_24-01-2024 13:00:00,25.05,-,30.06,-,572.43,575.12,16.28,-4.86,21.14,57.45,64.49,-,-,0.0,-32.8,79211.0,-,2.43,0.43,5.12,0.89,506.5,624.0,504.5,580.0,3004927.0,-31.61,,,60.36,,458.44,438.78,19.66,492.82,15.31,37.27,2824973.67,+,-,+,-,,+_12-02-2024 09:00:00,111.56,24.34,+,-,False,4.48,-,H_Tk:H_Wma9:H_Wma15,24.12,-,,,,,,,,-_20-02-2024 09:00:00,-,,,
20-02-2024 17:00,2.92,3.0,2.91,3.0,32184663.0,ADESE,2.34,2.93,2.9,2.61,+_05-02-2024 09:00:00,28.45,-,14.94,-,2.92,2.9,0.06,-0.0,0.07,65.6,61.84,-,+,3.09,-13.61,32556944.67,-,0.08,2.72,0.1,3.51,2.77,3.02,2.77,2.86,673341464.0,0.16,,,75.61,,2.45,2.29,0.16,2.34,4.0,14.35,533752469.33,+,-,+,-,,+_22-01-2024 09:00:00,0.55,22.52,+,-,False,7.14,-,H_Wma9:H_Tk:H_Wma15,18.84,-,,,,,,,,+_20-02-2024 13:00:00,+,,,
20-02-2024 17:00,35.96,36.16,35.52,35.8,482991.0,ADGYO,32.71,36.51,35.87,32.98,+_14-02-2024 17:00:00,9.43,-,8.55,-,36.34,36.46,0.45,-0.16,0.61,50.44,62.52,-,-,-0.44,-26.47,909590.67,-,0.54,1.49,0.66,1.8,35.08,37.82,34.7,37.38,24350646.0,,,,64.42,,33.14,32.73,0.41,33.5,6.8,-10.63,26095359.0,-,-,+,-,+,+_19-02-2024 09:00:00,2.66,8.04,+,-,True,1.24,-,H_Tk:H_Wma9:H_Wma15,7.2,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
20-02-2024 17:00,155.5,156.6,155.1,156.6,441325.0,AEFES,135.2,157.25,155.35,143.75,+_26-01-2024 13:00:00,15.83,-,8.94,-,156.59,156.83,1.01,-0.52,1.53,54.16,56.05,-,-,0.71,-43.37,585780.33,-,0.01,0.01,0.23,0.15,157.0,160.2,150.5,158.7,10856066.0,16.41,,,75.82,,145.9,138.65,7.25,126.8,1.8,-35.99,13960187.33,-,-,+,+,,+_20-02-2024 17:00:00,10.7,7.33,+,-,False,5.23,-,H_Wma9:H_Wma15:H_Tk,6.31,-,,,,,,+,,+_20-02-2024 17:00:00,-,,,
20-02-2024 17:00,13.42,13.88,13.4,13.72,10630859.0,AFYON,12.48,13.44,13.23,12.23,+_19-02-2024 09:00:00,9.92,-,12.18,-,13.42,13.34,0.18,0.02,0.16,65.15,58.29,+,+,2.16,116.0,6276753.0,+,0.3,2.25,0.38,2.83,13.04,13.5,12.57,13.26,50895805.0,-0.34,,,56.21,,12.4,12.28,0.12,14.17,2.31,-6.3,53019108.0,+,-,+,-,+,+_19-02-2024 09:00:00,1.32,10.64,+,-,False,0.98,-,H_Tk:H_Wma9:H_Wma15,8.06,-,,,,,,,,+_20-02-2024 13:00:00,+,,,
20-02-2024 17:00,62.3,63.0,62.3,63.0,91806.0,AGESA,58.5,64.62,64.2,58.05,+_22-01-2024 09:00:00,7.69,-,8.53,-,62.77,63.26,0.48,-0.3,0.77,52.67,57.08,-,-,0.96,-29.14,150823.0,-,0.23,0.37,0.26,0.41,61.8,68.1,60.3,64.0,5970684.0,-0.87,,,59.39,,58.87,57.8,1.06,63.82,3.9,46.29,4635542.33,+,-,+,-,,+_12-02-2024 09:00:00,4.13,7.02,+,-,False,1.84,-,H_Tk:H_Wma9:H_Wma15,5.83,-,,,,,,+,,+_20-02-2024 17:00:00,-,,,
20-02-2024 17:00,263.25,266.25,262.75,265.0,196956.0,AGHOL,226.14,264.88,261.62,236.15,+_26-01-2024 13:00:00,17.19,-,12.22,-,264.31,263.5,4.3,-0.56,4.86,62.87,62.25,-,+,0.76,-64.54,347236.33,-,0.69,0.26,1.5,0.57,260.75,273.0,250.25,264.75,4571560.0,10.25,,,71.5,,237.56,226.38,11.18,227.7,2.82,-24.68,5207479.0,-,-,+,-,,+_22-01-2024 09:00:00,27.44,11.55,+,-,False,4.94,-,H_Wma9:H_Tk:H_Wma15,10.6,-,,,,,,+,+,+_20-02-2024 17:00:00,+,,,
