Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
05-04-2024 11:00,ALARK,131.4,135.4,131.4,134.5,1920573.0,0.9,3.1,0.74,318.92,3.1,682583.9,181.37,True,0,,121.9,134.8
05-04-2024 11:00,TRGYO,40.6,42.14,40.52,41.92,714164.0,0.22,1.32,0.39,235.03,1.32,346484.4,106.12,True,0,,37.5,42.22
05-04-2024 11:00,DMRGD,13.42,13.58,13.41,13.58,282533.0,0.0,0.16,0.01,2566.67,0.16,157418.7,79.48,True,0,,ATL,14.55
05-04-2024 11:00,IHLAS,0.98,0.99,0.97,0.99,5751618.0,0.0,0.01,0.0,900.0,0.01,3216812.7,78.8,True,0,,0.95,1.0
05-04-2024 11:00,AVTUR,10.75,11.03,10.3,10.96,180383.0,0.07,0.21,0.02,900.0,0.21,97771.2,84.5,True,0,,9.6,11.46
05-04-2024 11:00,NTHOL,26.68,27.62,26.64,27.52,1137761.0,0.1,0.84,0.28,202.16,0.84,481871.7,136.11,True,0,,24.12,29.68
05-04-2024 11:00,PASEU,52.2,55.75,51.95,55.75,1373044.0,0.0,3.55,0.3,1083.33,3.55,237897.7,477.16,True,0,,53.45,59.0
05-04-2024 10:00,KERVT,11.63,11.93,11.63,11.86,442263.0,0.07,0.23,0.02,945.45,0.23,245226.4,80.35,True,0,,11.71,12.1
05-04-2024 10:00,ECILC,47.0,49.26,47.0,48.94,1413525.0,0.32,1.94,0.29,564.38,1.94,431481.4,227.6,True,0,,45.38,49.84
05-04-2024 10:00,EBEBK,47.2,48.44,47.16,48.38,482541.0,0.06,1.18,0.07,1538.89,1.18,213015.4,126.53,True,0,,47.24,49.78
05-04-2024 10:00,DNISI,13.88,14.21,13.86,14.16,167469.0,0.05,0.28,0.02,1020.0,0.28,75983.9,120.4,True,0,,13.53,15.57
05-04-2024 10:00,TTKOM,33.66,34.62,33.16,34.42,10449574.0,0.2,0.76,0.13,493.75,0.76,3511029.8,197.62,True,0,,29.74,ATH
05-04-2024 10:00,EGEPO,17.13,17.87,17.13,17.71,366963.0,0.16,0.58,0.08,625.0,0.58,108998.6,236.67,True,0,,17.67,18.16
05-04-2024 10:00,DOHOL,12.87,13.09,12.87,13.06,10835123.0,0.03,0.19,0.04,352.38,0.19,4088843.6,164.99,True,0,,12.51,13.3
05-04-2024 10:00,KMPUR,54.9,56.15,54.9,56.1,220964.0,0.05,1.2,0.19,515.38,1.2,114314.0,93.3,True,0,,53.85,59.1
05-04-2024 10:00,KORDS,85.85,88.2,85.75,88.15,157215.0,0.05,2.3,0.31,630.16,2.3,73828.6,112.95,True,0,,84.2,89.55
05-04-2024 10:00,KOZAA,46.98,48.3,46.98,48.24,2264314.0,0.06,1.26,0.16,707.69,1.26,879392.7,157.49,True,0,,45.62,48.26
05-04-2024 10:00,EGSER,3.49,3.58,3.49,3.57,1031896.0,0.01,0.08,0.01,900.0,0.08,318682.2,223.8,True,0,,3.4,3.77
05-04-2024 10:00,KLKIM,24.64,25.28,24.64,25.14,260033.0,0.14,0.5,0.02,2172.73,0.5,152424.8,70.6,True,0,,ATL,26.42
05-04-2024 10:00,CANTE,17.48,17.77,17.47,17.69,3801963.0,0.08,0.21,0.0,10400.0,0.21,1491900.1,154.84,True,0,,17.56,19.04
05-04-2024 10:00,KOZAL,22.26,22.96,22.26,22.92,19998511.0,0.04,0.66,0.1,547.06,0.66,8677828.8,130.46,True,0,,21.08,23.44
05-04-2024 10:00,YATAS,27.28,27.76,27.24,27.72,425764.0,0.04,0.44,0.03,1194.12,0.44,139477.8,205.26,True,0,,27.52,27.86
05-04-2024 10:00,KRDMB,16.35,16.74,16.35,16.73,264266.0,0.01,0.38,0.03,1087.5,0.38,151947.5,73.92,True,0,,16.03,18.29
05-04-2024 10:00,KRDMD,21.88,22.52,21.88,22.5,11279861.0,0.02,0.62,0.08,656.1,0.62,4372446.1,157.98,True,0,,21.02,23.36
05-04-2024 10:00,KRSTL,7.92,8.25,7.92,8.24,1157373.0,0.01,0.32,0.01,3100.0,0.32,545205.4,112.28,True,0,,8.01,8.35
05-04-2024 10:00,DESA,24.96,26.34,24.94,26.32,513492.0,0.02,1.36,0.11,1159.26,1.36,137475.4,273.52,True,0,,22.88,ATH
05-04-2024 10:00,KUTPO,100.5,103.8,100.5,102.9,326338.0,0.9,2.4,0.12,1900.0,2.4,144143.2,126.4,True,0,,96.3,103.2
05-04-2024 10:00,DENGE,2.58,2.64,2.57,2.64,2520118.0,0.0,0.06,0.0,1900.0,0.06,819704.0,207.44,True,0,,2.63,2.95
05-04-2024 10:00,KZGYO,21.04,21.86,21.04,21.72,326049.0,0.14,0.68,0.11,541.51,0.68,159346.0,104.62,True,0,,20.84,22.32
05-04-2024 10:00,DAGI,7.33,7.49,7.32,7.47,227189.0,0.02,0.14,0.01,1300.0,0.14,98023.6,131.77,True,0,,ATL,7.88
05-04-2024 10:00,LIDFA,8.05,8.21,8.05,8.19,1246254.0,0.02,0.14,0.01,1172.73,0.14,465114.8,167.95,True,0,,8.0,8.52
05-04-2024 10:00,CONSE,5.48,5.59,5.48,5.57,876353.0,0.02,0.09,0.0,4400.0,0.09,385867.0,127.11,True,0,,5.5,5.63
05-04-2024 10:00,CIMSA,29.9,30.6,29.84,30.58,2088745.0,0.02,0.68,0.08,709.52,0.68,781148.9,167.39,True,0,,29.44,31.18
05-04-2024 10:00,MAKTK,6.49,6.58,6.49,6.56,1051333.0,0.02,0.07,0.0,2233.33,0.07,498750.4,110.79,True,0,,5.9,7.55
05-04-2024 10:00,CEMTS,9.02,9.26,9.02,9.26,1375725.0,0.0,0.24,0.02,1100.0,0.24,555145.5,147.81,True,0,,8.88,9.93
05-04-2024 10:00,EKGYO,9.36,9.74,9.34,9.71,60897385.0,0.03,0.35,0.06,536.36,0.35,20949814.5,190.68,True,0,,8.95,10.15
05-04-2024 10:00,KCAER,44.2,45.1,44.2,44.92,1047707.0,0.18,0.72,0.05,1340.0,0.72,541815.5,93.37,True,0,,43.32,45.82
05-04-2024 10:00,HEKTS,14.66,14.97,14.66,14.92,12345857.0,0.05,0.26,0.02,1200.0,0.26,3590907.3,243.81,True,0,,14.5,15.8
05-04-2024 10:00,IPEKE,39.62,40.46,39.5,40.4,990370.0,0.06,0.78,0.12,529.03,0.78,566327.0,74.88,True,0,,37.5,42.12
05-04-2024 10:00,VAKFN,2.82,2.94,2.82,2.93,5708419.0,0.01,0.11,0.01,900.0,0.11,2864375.6,99.29,True,0,,2.77,ATH
05-04-2024 10:00,HUNER,6.76,6.95,6.75,6.95,935535.0,0.0,0.19,0.02,804.76,0.19,392203.9,138.53,True,0,,6.7,7.55
05-04-2024 10:00,GRSEL,81.9,85.8,81.75,85.75,254455.0,0.05,3.85,0.63,511.11,3.85,139816.6,81.99,True,0,,76.55,ATH
05-04-2024 10:00,HURGZ,4.59,4.67,4.59,4.67,1035230.0,0.0,0.08,0.0,1900.0,0.08,360877.7,186.86,True,0,,4.5,4.75
05-04-2024 10:00,GOZDE,22.6,23.22,22.6,23.1,541505.0,0.12,0.5,0.05,941.67,0.5,165657.8,226.88,True,0,,21.98,23.54
05-04-2024 10:00,GOODY,19.07,19.59,19.07,19.55,204426.0,0.04,0.48,0.03,1271.43,0.48,91323.4,123.85,True,0,,18.53,19.8
05-04-2024 10:00,ICBCT,15.05,15.3,14.93,15.29,303827.0,0.01,0.24,0.04,531.58,0.24,134089.7,126.58,True,0,,14.41,15.53
05-04-2024 10:00,ULUUN,25.76,26.06,25.58,26.04,346763.0,0.02,0.28,0.02,1650.0,0.28,115334.7,200.66,True,0,,25.0,27.5
05-04-2024 10:00,IHEVA,2.05,2.1,2.04,2.09,2301649.0,0.01,0.04,0.0,1900.0,0.04,738265.0,211.76,True,0,,2.03,2.11
05-04-2024 10:00,GLYHO,11.76,12.45,11.7,12.42,5153254.0,0.03,0.66,0.08,757.14,0.66,1541336.2,234.34,True,0,,11.41,12.85
05-04-2024 10:00,GLCVY,41.4,42.7,41.4,42.6,203043.0,0.1,1.2,0.13,823.08,1.2,68895.2,194.71,True,0,,40.5,43.86
05-04-2024 10:00,INFO,10.1,10.4,10.1,10.34,647723.0,0.06,0.24,0.01,3328.57,0.24,272251.5,137.91,True,0,,9.69,10.73
05-04-2024 10:00,GENIL,63.0,63.9,60.8,63.75,1196417.0,0.15,0.75,0.0,14900.0,0.75,211839.8,464.77,True,0,,ATL,75.9
05-04-2024 10:00,INVEO,39.7,42.5,39.7,41.72,519542.0,0.78,2.02,0.16,1131.71,2.02,111827.1,364.59,True,0,,39.22,42.0
05-04-2024 10:00,FZLGY,11.15,11.47,11.11,11.4,642146.0,0.07,0.25,0.02,1036.36,0.25,226344.8,183.7,True,0,,10.91,11.77
05-04-2024 10:00,KAYSE,29.34,30.06,29.34,29.92,940901.0,0.14,0.58,0.05,974.07,0.58,276792.1,239.93,True,0,,28.24,30.3
05-04-2024 10:00,ISDMR,33.06,33.8,33.06,33.78,738954.0,0.02,0.72,0.08,757.14,0.72,238111.4,210.34,True,0,,32.16,34.7
05-04-2024 10:00,FORMT,2.57,2.69,2.57,2.67,6177139.0,0.02,0.1,0.02,334.78,0.1,2098324.9,194.38,True,0,,2.43,2.68
05-04-2024 10:00,FONET,32.2,34.0,32.14,33.88,4286745.0,0.12,1.68,0.25,566.67,1.68,837756.8,411.69,True,0,,20.0,ATH
05-04-2024 10:00,ISGYO,14.73,15.41,14.73,15.26,5714737.0,0.15,0.53,0.07,626.03,0.53,1315328.1,334.47,True,0,,14.15,15.39
05-04-2024 10:00,FADE,16.6,16.92,16.48,16.88,280332.0,0.04,0.28,0.01,3900.0,0.28,125347.6,123.64,True,0,,16.53,18.02
