Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_Ort,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
SUMAS,25-03-2024,580.0,6.23,-5.83,518.15,472.92,420.42,535.15,460.37,492.07,422.86,131.35,590.17,67834.33,78.62,,,,,,,,,,,,+,,,,,,,,1,0
SODSN,25-03-2024,214.4,-16.98,-17.16,196.13,173.76,149.65,205.02,167.84,180.18,149.16,43.96,235.68,308160.0,71.92,,,,,,,,,,,,+,,-,-,,,,,1,2
SNPAM,25-03-2024,88.3,-4.02,-10.9,91.12,93.82,97.64,90.5,94.79,91.44,94.67,34.19,88.88,264210.33,47.6,,,,,,,,,-,,,+,,-,-,,,,,1,3
VAKKO,25-03-2024,78.8,-2.72,-13.43,82.51,83.48,83.82,81.87,83.62,84.35,84.54,41.9,78.73,1588893.0,46.05,,,,,,,-,,,,,-,,+,-,,,,-,1,4
RUBNS,25-03-2024,27.68,3.9,-47.99,28.27,28.35,28.23,28.13,28.33,28.95,28.29,25.46,27.12,4926052.67,49.02,,,,-,,,,,,,,,,+,,,,,,1,1
ROYAL,19-12-2022,6.8,-1.45,-22.93,6.56,6.26,5.84,6.67,6.16,6.35,5.97,2.95,6.87,617176.67,69.48,,,,,,,,,,,,+,,,-,,,,,1,1
ONCSM,25-03-2024,194.4,1.89,-26.95,203.97,205.47,201.79,201.89,205.03,212.22,208.43,149.53,190.57,1794826.33,51.87,,,,-,,,,,,,,,,+,,,-,,,1,2
OZSUB,25-03-2024,30.5,-2.74,-24.46,31.86,31.49,30.56,31.82,31.3,32.31,30.98,23.1,30.41,4782099.67,54.28,,,-,,,,,,,,,,,+,-,,,,,1,2
TUPRS,25-03-2024,177.0,2.91,-15.73,169.97,166.48,161.85,171.28,165.46,168.52,162.78,72.42,174.67,106991214.67,70.04,,,,,,,,,,,,+,,,,,,,,1,0
OZKGY,25-03-2024,8.6,2.14,2.23,8.9,9.01,9.03,8.82,9.02,9.16,9.11,5.0,8.33,38202418.33,47.75,,,,,,,,,,,,-,,+,,,,,,1,1
OZGYO,25-03-2024,5.27,0.96,26.77,5.64,5.75,5.79,5.56,5.77,5.87,5.85,3.73,5.25,25032666.0,45.85,,,,,,,,,,,,-,,+,,,,,,1,1
OYLUM,25-03-2024,10.82,-1.46,-18.14,11.15,10.96,10.52,11.16,10.88,11.32,10.74,4.56,10.65,11567909.0,58.53,,,,,,,,,,,,-,,+,-,,,,,1,2
OYAYO,25-03-2024,46.0,25.0,118.12,39.03,36.78,34.36,40.01,36.19,37.45,34.54,14.42,43.99,1922985.67,74.17,,,,,,,,,,,,+,,,,,,,,1,0
OYAKC,25-03-2024,60.5,-0.41,4.39,63.17,63.82,63.97,62.65,63.89,64.88,64.22,30.66,60.47,37158581.67,47.11,,,,,,,,,,,,-,,+,-,,,,-,1,3
OFSYM,25-03-2024,47.48,0.25,6.09,50.96,52.41,53.53,50.14,52.7,53.14,53.91,58.23,47.22,5152727.0,41.08,,,,,,,-,,,,,,,+,,,,,,1,1
PAMEL,25-03-2024,134.0,0.68,30.88,137.84,139.24,139.75,136.82,139.39,141.72,140.37,115.44,135.57,1269812.0,45.14,,,,,,,,,,,,-,,-,,,,,+,1,2
ODAS,25-03-2024,9.17,3.38,53.72,9.51,9.61,9.71,9.43,9.63,9.76,9.61,6.04,9.15,451939706.67,44.82,,,,,,,,,,,,-,,+,,,,,,1,1
NUGYO,25-03-2024,6.88,1.47,7.88,7.04,7.07,7.06,7.01,7.07,7.18,7.08,6.37,6.79,8173205.67,48.04,,,,,-,,,,,,,-,,+,,,-,,,1,3
VESBE,25-03-2024,19.05,-2.61,-25.45,19.42,19.18,18.71,19.44,19.09,19.56,18.93,10.31,19.25,73616984.33,58.05,,-,,,,,,,,-,,+,,,-,,,,,1,3
NTHOL,25-03-2024,26.72,-6.51,61.0,27.97,27.66,26.71,27.93,27.49,28.38,27.48,12.25,27.71,14627449.0,58.62,,-,,,,,,,,-,,+,,,-,,,,,1,3
MZHLD,25-03-2024,8.11,-0.37,10.03,8.52,8.67,8.75,8.43,8.7,8.78,8.83,6.24,8.08,7304440.0,42.6,,,,,,,-,,,,,-,,+,-,,,,,1,3
MTRYO,25-03-2024,8.67,-3.24,-40.15,8.92,8.68,8.36,8.97,8.6,8.92,8.32,4.04,8.61,1691789.67,54.98,,-,,,,,,,,-,,-,,+,-,,,,,1,4
MRSHL,25-03-2024,2227.0,-3.38,49.83,2293.81,2273.48,2190.2,2289.07,2260.08,2345.02,2248.54,687.6,2304.0,289014.0,58.66,,-,,,,,,,,-,,+,,-,-,,,,,1,4
PAGYO,25-03-2024,38.7,1.47,-6.54,39.45,39.59,39.34,39.28,39.57,40.1,39.81,21.26,38.32,1360857.0,51.94,,,,,,,,,,,,-,,+,,,,,,1,1
PAPIL,25-03-2024,129.0,-6.11,-79.34,129.39,124.7,113.66,130.06,122.62,131.54,121.95,31.2,131.93,7742530.33,64.81,-,,,,,,,,-,,,+,,-,-,,,,,1,4
RODRG,25-03-2024,90.0,-10.89,-39.75,92.3,88.36,82.23,93.22,87.01,92.16,83.72,35.95,92.5,752278.0,61.16,-,,,,,,,,-,,,+,,-,-,,,,,1,4
PRKAB,25-03-2024,35.94,1.3,33.43,37.21,37.28,36.73,36.99,37.2,38.22,37.28,24.08,35.13,8781220.33,51.71,,,,-,,-,,,,,,-,,+,,,-,,,1,4
RAYSG,25-03-2024,407.0,-4.63,-38.44,378.16,351.68,316.1,388.18,343.89,359.75,328.08,66.69,417.42,1290874.67,87.27,,,,,,,,,,,,+,,-,-,,,,,1,2
RALYH,25-03-2024,122.9,-8.15,-12.68,117.93,110.67,102.85,120.78,108.75,111.94,103.11,40.23,125.47,3004315.0,67.64,,,,,,,,,,,,+,,-,-,,,,,1,2
QUAGR,25-03-2024,4.04,0.25,-33.91,4.13,4.22,4.43,4.1,4.26,4.19,4.22,3.25,4.03,214519205.67,33.08,,,,,,,,,,,,,,,,,+,,,1,0
QNBFL,25-03-2024,175.0,-2.78,-48.34,158.81,145.94,132.51,164.22,142.66,147.66,132.19,35.58,172.37,637065.67,74.92,,,,,,,,,,,,+,,,-,,,,,1,1
QNBFB,25-03-2024,290.0,1.31,26.38,283.9,280.35,277.12,285.51,279.6,280.29,275.55,104.66,286.67,167303.67,56.39,,,,,,,,,,,,-,,+,,,,,,1,1
PSDTC,25-03-2024,119.5,12.95,-0.26,102.86,95.85,87.68,105.77,93.93,98.35,88.97,36.47,118.5,796012.0,80.37,,,,,,,,,,,,+,,,,,,,,1,0
PRKME,25-03-2024,22.24,3.25,42.82,22.82,23.09,23.13,22.63,23.12,23.49,23.37,13.49,22.39,4822449.67,48.06,,,,,,,,,,,+,-,,,,,,,,1,1
VERTU,25-03-2024,44.04,-0.05,-16.93,46.69,47.01,46.39,46.24,46.94,48.39,47.06,27.17,43.6,3394169.0,50.15,,,,-,,-,,,,,,-,,+,-,,-,,,1,5
PASEU,25-03-2024,55.65,-2.2,-17.52,59.58,60.89,61.58,58.74,61.11,62.1,62.17,61.11,55.55,8164928.33,42.54,,,,,,,-,,,,,,,+,-,,,,-,1,3
PNLSN,25-03-2024,87.2,-1.08,-40.73,87.3,84.57,79.85,87.9,83.58,87.26,81.92,41.39,85.5,3832129.33,67.96,-,,,,,,,,,,,,,+,-,,,,,1,2
PLTUR,25-03-2024,17.3,-1.59,22.72,17.93,17.88,17.51,17.86,17.82,18.33,17.84,14.52,17.02,14771804.33,53.25,,,-,,,,,,,,,,,+,-,,,,,1,2
PKENT,25-03-2024,338.25,-6.11,-21.0,344.08,334.58,315.7,345.74,330.84,346.47,324.22,140.06,348.83,1914517.67,62.44,-,,,,,,,,-,-,,+,,-,-,,,,,1,5
PKART,25-03-2024,79.3,-13.43,-14.68,76.77,71.91,65.06,78.38,70.39,75.02,67.25,25.07,85.3,4623941.33,68.42,,,,,,,,,,,,+,,-,-,,,,,1,2
PINSU,25-03-2024,24.5,-2.39,-46.76,23.3,21.89,19.86,23.76,21.44,22.71,20.57,7.42,24.32,4597210.67,83.16,,,,,,,,,,,,+,,,-,-,,,,1,2
PETUN,25-03-2024,83.6,1.52,-11.19,85.49,84.61,82.45,85.37,84.17,86.88,83.4,44.17,83.1,1125563.33,56.26,,,,,,,,,,,,-,,+,,,,,,1,1
PEKGY,25-03-2024,13.83,-11.8,182.25,21.05,24.03,26.26,19.57,24.68,24.11,27.25,10.06,13.62,233452604.67,33.0,,,,,,,,,,,-,-,,+,,,,,,1,2
XU100,25-03-2024,9142.4,0.34,9.53,9063.33,8970.1,8784.18,9082.62,8933.3,9097.73,8890.14,4405.14,9075.81,13605395499.33,65.68,,,,,,,,,,,,+,,,,,,,,1,0
IZINV,25-03-2024,54.15,-16.69,-35.35,54.18,51.49,48.25,55.17,50.73,52.41,48.56,22.74,59.05,6465863.67,63.41,-,,,,,,,,-,-,,+,,-,-,,,,,1,5
ZRGYO,25-03-2024,6.05,0.33,16.01,6.39,6.48,6.41,6.32,6.48,6.62,6.65,3.64,5.96,14096463.33,50.51,,,,,-,,-,,,,,,,+,,,,,,1,2
EKIZ,25-03-2024,70.7,-5.1,16.41,68.03,63.94,59.04,69.45,62.78,66.05,58.97,20.61,73.72,280595.0,67.52,,,,,,,,,,,,+,,-,-,,,,,1,2
ERBOS,25-03-2024,273.75,-6.41,-34.55,276.66,266.73,253.03,279.55,263.63,273.34,254.86,127.35,281.25,3439673.33,60.64,-,,,,,,,,-,-,,+,,,-,-,,,,1,5
EPLAS,25-03-2024,6.25,3.82,-2.69,6.39,6.42,6.41,6.35,6.42,6.53,6.43,4.29,6.12,14901993.67,48.36,,,,,-,,,,,,,-,,+,,,-,,,1,3
AVTUR,25-03-2024,10.03,-9.8,-12.74,10.54,10.36,9.99,10.56,10.29,10.62,10.14,4.43,10.47,4079641.0,56.06,-,-,,,,,,,-,-,,+,,,-,-,,,,1,6
EMNIS,25-03-2024,243.0,-7.69,-17.92,219.97,198.39,173.56,228.17,192.44,206.67,174.37,52.26,252.0,101324.67,73.54,,,,,,,,,,,,+,,-,-,,,,,1,2
BAGFS,25-03-2024,25.0,4.95,-5.29,26.07,27.02,28.29,25.7,27.3,26.87,27.62,21.19,24.87,8643805.67,39.21,,,,,,,,,,,,-,,+,,,,,,1,1
BANVT,25-03-2024,155.1,-6.28,-35.69,160.15,154.47,145.57,161.33,152.5,160.32,147.45,78.13,160.17,3362205.67,59.94,-,,,,,,,,-,-,,+,,,-,,,,,1,4
EGSER,25-03-2024,3.73,-0.27,-11.25,3.88,3.94,3.97,3.85,3.95,3.99,3.99,2.93,3.7,16290830.0,43.15,,,,,,,-,,,,,-,,+,-,,,,,1,3
FORTE,25-03-2024,71.15,-4.56,-30.82,76.93,78.6,79.07,75.83,78.81,80.16,80.56,76.29,70.88,7497278.33,44.56,,,,,,,-,,,,,,,+,-,,,,,1,2
BARMA,25-03-2024,18.26,0.44,-27.22,19.14,19.44,19.55,18.94,19.48,19.77,19.69,17.54,18.2,6994898.0,46.25,,,,,,,,,,,,,,+,,,,,,1,0
EGPRO,25-03-2024,215.1,-3.2,45.57,216.11,207.59,194.83,218.39,204.78,213.97,198.29,74.93,222.57,3428098.0,65.97,-,,,,,,,,-,,,+,,,-,-,,,,1,4
EGGUB,25-03-2024,43.4,-3.08,-21.29,46.32,47.39,48.17,45.75,47.61,47.75,48.37,28.62,43.3,2730873.33,41.19,,,,,,,-,,,,,-,,+,-,,,,,1,3
EGEPO,25-03-2024,18.61,-1.95,-2.45,19.28,19.68,20.09,19.11,19.78,19.72,19.98,13.67,18.28,6360063.67,43.86,,,,,,,,,,,,,,+,-,,,,,1,1
EGEEN,25-03-2024,15820.0,0.11,21.3,15451.72,14977.02,14159.01,15575.55,14809.25,15477.44,14450.67,5026.5,15569.17,153516.67,67.04,,,,,,,,,,,,+,,,,,,,,1,0
BASCM,25-03-2024,16.56,-3.72,-39.51,15.4,14.38,13.24,15.8,14.1,14.75,13.23,5.1,16.09,1712464.67,71.93,,,,,,,,,,,,+,,,-,-,,,,1,2
AVPGY,25-03-2024,45.26,2.68,-3.27,45.32,45.92,46.38,45.06,46.05,45.88,46.71,46.74,45.16,27744016.0,46.91,,,,,,,,,+,,,,,,,,,,,1,0
ERCB,25-03-2024,158.5,-1.86,-14.86,165.98,163.05,156.24,165.79,161.66,169.5,159.22,77.37,158.53,5960035.67,55.88,,,,,,,,,,,,+,,,-,,,,,1,1
ATLAS,25-03-2024,5.5,-4.18,-43.0,5.47,5.36,5.26,5.5,5.34,5.44,5.21,2.83,5.45,8029644.0,55.32,,,,,,,,,-,,,-,,+,-,-,,,,1,4
ESCOM,25-03-2024,73.9,-6.63,-29.51,78.6,76.73,71.9,78.48,75.8,81.27,74.6,26.79,74.85,2877349.33,61.22,,-,,,,,,,,-,,+,,,-,,,,,1,3
BRYAT,25-03-2024,3450.0,-5.22,-23.66,3603.79,3517.65,3325.41,3606.26,3479.31,3682.61,3408.92,1155.9,3483.33,523371.0,59.61,,-,,,,,,,,-,,+,,,-,,,,,1,3
ATATP,25-03-2024,109.1,1.39,0.79,118.58,122.06,120.34,116.17,122.26,125.24,127.52,40.38,109.03,8115645.33,52.05,,,,,-,,-,,,,,,,+,,,,,,1,2
ATAKP,25-03-2024,43.4,0.32,-41.28,48.62,50.44,51.79,47.56,50.8,51.23,52.24,57.11,42.96,7437036.67,39.27,,,,,,,-,,,,,,,+,,,,,,1,1
ATAGY,25-03-2024,11.81,-9.92,-40.32,12.36,12.05,11.49,12.4,11.93,12.48,11.67,5.32,12.06,1785302.0,57.71,-,-,,,,,,,-,-,,+,,-,-,,,,,1,6
EUPWR,25-03-2024,153.0,1.93,-4.66,159.3,163.51,167.48,157.36,164.52,163.79,168.09,159.17,150.2,10659943.67,41.27,,,,,,,,,,,,,,+,,,,,,1,0
EUREN,25-03-2024,16.22,1.06,3.61,17.19,17.28,17.15,17.05,17.27,17.66,17.31,13.16,15.84,108895175.33,48.27,,,,-,,-,,,,,,,,+,,,-,,,1,3
EYGYO,25-03-2024,10.3,-2.55,-10.16,11.05,11.12,10.97,10.94,11.1,11.36,11.18,9.39,10.25,20026637.0,49.11,,,,-,,-,,,,,,,,+,-,,-,,,1,4
ASTOR,25-03-2024,95.95,0.1,-21.81,103.36,106.68,108.9,101.53,107.33,108.15,110.23,90.57,95.57,96755814.33,41.42,,,,,,,-,,,,,,,+,,,,,,1,1
FENER,25-03-2024,85.75,3.06,-20.11,91.99,96.25,100.24,90.15,97.31,95.44,100.81,57.95,84.35,9189104.67,40.57,,,,,,,,,,,,-,,+,,,,,,1,1
FLAP,25-03-2024,10.54,-15.07,-10.18,12.34,12.55,12.4,12.13,12.55,12.99,12.69,6.68,10.96,60002627.0,46.49,,,,-,-,-,,,,,-,+,,,-,,-,,,1,6
ASGYO,25-03-2024,14.86,4.21,53.66,15.02,15.3,15.67,14.9,15.38,15.32,15.58,17.63,14.63,36828108.33,41.76,,,,,,,,,,,,,,+,,,,,,1,0
FMIZP,25-03-2024,335.0,-1.62,2.99,331.78,329.97,324.41,332.13,329.11,334.24,327.39,158.84,335.5,1276895.33,57.77,,,,,,,,,,,,+,,-,-,,,,,1,2
FONET,25-03-2024,21.34,-12.68,-31.39,26.16,24.76,21.54,26.04,24.1,27.65,22.72,5.58,21.63,45474999.67,56.26,,,-,,,,,,,,,+,,,-,,,,,1,2
BAYRK,25-03-2024,52.45,-7.25,-65.45,47.9,44.5,39.37,49.13,43.41,46.22,42.27,9.36,54.15,16142139.33,71.24,,,,,,,,,,,,,,-,-,+,,,,1,2
BFREN,25-03-2024,1057.0,-5.96,-52.1,1091.49,1077.7,1042.51,1091.69,1071.26,1105.49,1057.95,369.41,1074.67,1064104.0,56.15,-,-,,,,,,,-,,,+,,-,-,,-,,,1,6
DYOBY,25-03-2024,37.16,4.79,-28.34,34.18,33.09,32.31,34.72,32.86,33.26,31.55,19.04,36.49,8870438.67,60.34,,,,,,,,+,,,,-,,,,,,,,1,1
CRDFA,25-03-2024,6.9,-6.38,-47.49,7.33,7.27,7.08,7.3,7.24,7.52,7.16,3.88,6.89,42648233.33,52.89,,,-,,,,,,,,,-,,+,-,,,,,1,3
BURVA,25-03-2024,152.7,-0.78,-52.37,141.03,133.7,122.99,143.66,131.39,138.06,127.54,45.88,148.47,1071969.0,75.01,,,,,,,,,,,,+,,,-,,,,,1,1
BVSAN,25-03-2024,102.5,0.49,11.82,105.38,105.5,104.15,104.85,105.29,107.95,105.38,82.89,101.8,4307533.0,52.57,,,,-,,-,,,,,,,,+,,,-,,,1,3
BYDNR,25-03-2024,28.14,-2.97,-5.25,30.48,30.98,31.17,30.08,31.03,31.78,31.37,33.57,28.14,4253126.33,42.84,,,,,,,,+,,,,,,,-,,,,,1,1
BRMEN,25-03-2024,6.57,-11.93,-55.52,6.36,5.94,5.45,6.52,5.82,6.08,5.47,2.27,6.93,3766643.33,65.62,,,,,,,,,,,,+,,-,-,,,,,1,2
BRLSM,25-03-2024,26.76,-1.98,-43.62,27.99,28.48,28.66,27.69,28.55,28.86,29.13,11.93,26.45,25552189.33,47.79,,,,,,,-,,,,,,,+,-,,,,-,1,3
CCOLA,25-03-2024,578.0,-0.43,-41.73,586.09,583.48,566.64,584.48,580.9,596.37,585.85,228.22,575.0,2942705.0,62.18,,,,,,,,,,,,+,,,-,,,,,1,1
BRKSN,25-03-2024,44.1,-13.44,92.88,45.82,43.8,40.25,46.26,43.05,45.69,41.91,12.63,47.12,5728096.67,64.97,-,,,,,,,,-,,,+,,-,-,,,,,1,4
CELHA,25-03-2024,41.02,-4.56,-20.69,38.87,36.53,33.58,39.69,35.85,37.74,34.15,13.21,42.36,2559651.33,79.47,,,,,,,,,,,,+,,-,-,,,,,1,2
BRKO,25-03-2024,4.0,-1.48,42.56,4.09,4.05,4.0,4.1,4.03,4.11,3.97,2.64,3.93,4044428.67,49.72,,,,,,,,,,-,,-,,+,-,-,,,,1,4
BRISA,25-03-2024,122.1,-8.74,-48.36,123.95,119.47,112.42,125.01,117.94,123.84,114.52,48.95,126.13,7125308.33,62.63,-,,,,,,,,-,-,,+,,-,-,,,,,1,5
CIMSA,25-03-2024,31.46,-2.12,-10.71,32.96,33.4,33.48,32.66,33.46,33.94,33.83,14.86,31.89,46917353.0,48.14,,,,,,,,+,,,,-,,-,-,,,,,1,3
CLEBI,25-03-2024,1737.0,6.24,-27.82,1508.55,1403.89,1290.05,1553.42,1376.33,1434.47,1299.47,525.66,1667.33,1474534.67,80.75,,,,,,,,,,,,+,,,,,,,,1,0
CONSE,25-03-2024,5.77,1.05,19.51,6.04,6.12,6.16,5.98,6.13,6.25,6.17,6.34,5.87,27441633.33,42.34,,,,,,,,,,,,,,,,,,,+,1,0
BNTAS,25-03-2024,12.71,-18.99,20.1,13.49,12.91,11.89,13.6,12.69,13.63,12.28,5.34,13.76,14174835.67,59.21,-,-,,,,,,,-,,,+,,-,-,,,,,1,5
CRFSA,25-03-2024,167.7,3.71,26.34,159.22,152.91,144.08,161.4,150.97,156.15,146.6,67.88,162.1,3261491.67,77.74,,,,,,,,,,,,+,,,,,,,,1,0
DOKTA,25-03-2024,33.26,-0.66,-13.13,35.2,35.61,35.7,34.86,35.65,36.37,35.79,21.18,32.72,4743023.33,46.12,,,,,-,,,,,,,-,,+,-,,,,-,1,4
BMSTL,25-03-2024,32.38,-1.22,19.86,34.12,34.61,34.11,33.73,34.6,35.15,35.75,21.74,32.31,5565423.67,52.67,,,,,,,-,,,,,,,+,-,,,,,1,2
BJKAS,25-03-2024,51.45,-22.05,-55.77,62.93,62.62,60.12,62.22,62.19,65.53,61.64,19.37,55.25,11886753.67,48.82,,-,-,,,,,,,-,,+,,,-,,-,,,1,5
DESPC,25-03-2024,59.4,-6.9,118.8,55.34,51.88,47.39,56.65,50.86,53.39,48.74,18.66,63.72,8729861.67,73.56,,,,,,,,,,,,+,,-,-,,,,,1,2
BIZIM,25-03-2024,42.08,-6.28,-20.34,44.45,44.44,43.94,44.25,44.35,45.28,44.3,25.43,42.65,2642881.0,49.84,,,-,,,-,,+,,,,-,,,-,,-,-,,1,6
INVES,25-03-2024,348.5,-3.19,2.52,366.7,367.79,363.46,364.36,367.21,377.38,366.76,197.85,348.08,286741.0,50.81,,,,-,,-,,,,,,,,+,-,,,,,1,3
DGATE,25-03-2024,44.24,-10.41,-49.62,44.81,42.61,39.38,45.4,41.89,44.38,40.21,18.08,46.64,3949823.67,68.85,-,,,,,,,,-,,,+,,-,-,,,,,1,4
DGGYO,25-03-2024,33.44,-2.05,-5.29,34.93,34.97,34.69,34.76,34.93,35.59,34.86,19.37,33.31,5101014.33,49.25,,,,-,,-,,,,,,-,,+,-,,-,,,1,5
BIENY,25-03-2024,42.6,2.4,2.85,43.68,44.42,45.3,43.31,44.6,44.78,44.97,50.46,41.63,13991395.67,40.35,,,,,,,-,,,,,,,+,,,,,,1,1
DOAS,25-03-2024,315.0,-3.6,-59.93,302.41,293.11,283.29,306.38,290.71,295.31,283.92,131.26,316.75,28215849.0,64.77,,,,,,,,,,,,+,,-,-,,,,,1,2
DOBUR,25-03-2024,185.0,-5.37,-39.0,167.37,149.18,129.31,174.46,144.31,154.48,129.25,49.9,187.1,1537946.33,79.21,,,,,,,,,,,,+,,,-,,,,,1,1
DOCO,25-03-2024,4910.0,-1.26,-4.89,4918.21,4832.44,4670.17,4937.43,4800.36,4916.67,4750.77,2110.81,4947.5,85714.33,69.32,-,,,,,,,,-,,,+,,-,-,,,,,1,4
DOFER,25-03-2024,42.34,1.83,-34.17,43.99,44.01,42.84,43.64,43.82,45.81,44.24,38.51,41.51,7711727.0,52.33,,,,-,,-,,,,,,,,+,,,,,,1,2
DOGUB,25-03-2024,20.12,-9.53,-42.08,21.72,21.59,20.86,21.62,21.47,22.04,21.67,10.12,20.51,21088393.0,53.72,,-,-,,,,,,,,,+,,,-,,,,,1,3
DOHOL,25-03-2024,13.15,1.31,42.24,13.19,13.2,13.14,13.16,13.19,13.34,13.22,7.27,13.03,199697958.33,52.81,,,+,,,,,,,,,-,,,,,,,,1,1
FORMT,25-03-2024,2.61,-2.97,-4.89,2.78,2.84,2.91,2.75,2.86,2.83,2.88,1.82,2.61,118684073.0,43.03,,,,,,,,,,,-,-,,+,-,,,,,1,3
BTCIM,25-03-2024,134.1,10.55,50.58,123.86,121.84,120.39,125.08,121.49,121.56,118.51,47.28,127.87,9690397.67,60.11,,,,,,,,,,,,+,,,,,,,,1,0
INDES,25-03-2024,9.13,-8.33,-43.23,9.7,9.49,9.04,9.7,9.4,9.89,9.22,4.29,9.41,87803311.67,56.61,,-,,,,,,,,-,,+,,,-,,,,,1,3
GRNYO,25-03-2024,10.4,1.96,-46.42,9.66,9.27,8.86,9.82,9.17,9.43,8.87,4.59,10.22,8113462.67,68.89,,,,,,,,,,,,+,,,,,,,,1,0
GOLTS,25-03-2024,445.0,9.34,35.86,380.46,355.58,331.78,392.22,349.59,358.11,330.29,131.68,430.0,5219070.67,81.46,,,,,,,,,,,,+,,,,,,,,1,0
IMASM,25-03-2024,17.24,1.17,-16.98,17.42,17.02,16.5,17.5,16.88,17.5,16.41,20.76,17.17,108357701.0,51.33,,,,,,,,,,,,,,+,,,,,,1,0
GOODY,25-03-2024,19.47,-15.93,-34.12,21.75,21.87,21.79,21.57,21.86,22.33,21.8,14.12,20.67,13419620.33,43.22,-,-,-,-,-,-,,+,-,-,-,-,,,-,-,,-,,1,13
ANGEN,25-03-2024,12.54,-0.08,-28.64,13.02,13.23,13.44,12.92,13.28,13.29,13.42,14.6,12.42,11085748.67,39.12,,,,,,,-,,,,,,,+,-,,,,,1,2
ADGYO,25-03-2024,28.98,-3.4,-18.5,32.37,33.15,33.46,31.81,33.27,33.94,33.73,33.46,28.89,10932407.67,39.02,,,,,,,,,,,,,,+,-,,-,,,1,2
IHYAY,25-03-2024,2.48,-11.74,-31.27,2.77,2.88,2.92,2.72,2.9,2.9,3.0,1.32,2.59,19101414.67,45.48,,,,,,,,,,,,+,,-,-,,,,,1,2
FROTO,25-03-2024,1132.0,-1.05,-24.99,1091.73,1051.09,999.64,1105.62,1039.04,1074.72,1008.02,476.53,1126.67,5784540.0,73.3,,,,,,,,,,,,+,,,-,,,,,1,1
IHLGM,25-03-2024,1.4,5.26,5.67,1.42,1.45,1.48,1.41,1.46,1.45,1.48,1.13,1.36,109970183.33,47.04,,,,,,,,,,,,-,,+,,,,,,1,1
AEFES,25-03-2024,152.9,-1.04,-23.55,150.1,148.42,144.34,150.54,147.7,150.35,148.1,63.94,150.83,18551594.67,64.07,,,,,,,,,,,,+,,,-,,,,,1,1
AKENR,25-03-2024,12.7,31.74,51.79,8.89,7.8,6.89,9.46,7.56,7.78,6.75,3.38,11.8,63041767.67,88.18,,,,,,,,,,,,+,,,,,,,,1,0
AGYO,25-03-2024,7.97,-17.84,71.96,9.16,9.3,9.25,9.04,9.3,9.43,9.43,4.83,8.7,19550007.0,45.45,,-,-,-,-,-,-,,,,,+,,-,-,,,,,1,8
ALGYO,25-03-2024,44.1,0.59,-2.27,45.25,44.99,44.17,45.15,44.83,45.96,44.57,23.74,42.97,7490352.33,54.77,,,,,,,,,,,,-,,+,,,,,,1,1
HATSN,25-03-2024,66.5,0.0,-20.99,71.0,71.6,70.2,70.15,71.43,74.37,72.4,62.95,65.43,16396566.67,49.94,,,,-,,,,,,,,,,+,,,,,,1,1
IHGZT,25-03-2024,1.11,-1.77,-64.24,1.22,1.26,1.29,1.2,1.27,1.28,1.31,1.17,1.1,97608453.0,40.74,,,,,,,,,,,,-,,+,-,,,,,1,2
AGHOL,25-03-2024,273.25,4.1,21.82,263.21,257.7,248.82,264.94,255.85,262.28,253.18,103.99,265.55,6213948.33,69.02,,,,,,,,,,,,+,,,,,,,,1,0
GSDHO,25-03-2024,3.98,0.51,14.61,4.09,4.13,4.14,4.06,4.13,4.17,4.17,2.5,3.97,103111035.67,46.93,,,,,,,-,-,,,,-,,+,,,,,,1,3
GSRAY,25-03-2024,6.73,0.75,-42.55,6.95,7.0,7.05,6.91,7.01,7.05,7.0,4.05,6.69,182946281.33,46.95,,,,,,,,,,,,-,,+,,,,,,1,1
ALBRK,25-03-2024,4.36,1.16,-13.18,4.31,4.3,4.27,4.31,4.3,4.34,4.31,2.52,4.36,106291689.0,57.12,,,,,,+,,,,,,-,,,,,,,,1,1
AKCNS,25-03-2024,149.4,1.43,0.03,153.22,155.98,157.19,151.81,156.48,157.07,160.02,68.91,146.87,4822008.0,48.73,,,,,,,,,,,,-,,+,,,,,,1,1
GWIND,25-03-2024,24.78,6.17,26.87,25.41,25.73,25.87,25.2,25.78,26.11,26.0,13.28,24.64,24262133.33,47.25,,,,,,,,,,,,,,+,,,,,,1,0
HTTBT,25-03-2024,65.85,1.62,-32.64,66.22,66.46,65.81,65.96,66.39,67.37,67.0,38.32,64.43,2384760.0,56.46,,,+,,,,,,,,,,,,,,,,,1,0
GENTS,25-03-2024,9.28,-6.17,-53.95,9.59,9.48,9.27,9.6,9.44,9.62,9.34,4.65,9.41,10531074.67,57.18,-,-,,,,,,,-,-,,+,,,-,-,-,,,1,7
HUNER,25-03-2024,7.03,1.74,88.25,7.27,7.37,7.43,7.21,7.39,7.52,7.45,6.91,7.07,29531301.33,43.86,,,,,,,,,,,,,+,,,,,,,1,0
ARCLK,25-03-2024,148.0,1.86,-11.0,150.21,150.14,148.61,149.71,149.86,153.0,149.94,86.61,147.3,16511768.67,52.18,,,,,,-,,,,,,-,,+,,,,,,1,2
