Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
08-11-2024 17:00,EDIP,22.14,22.66,22.0,22.58,354573.0,0.08,0.44,0.04,947.62,0.44,175519.7,102.01,True,71.78,0,,20.9,23.3,False,False
08-11-2024 17:00,CEOEM,58.3,60.7,57.8,60.7,760918.0,0.0,2.4,0.11,2081.82,2.4,181311.4,319.67,True,62.95,0,,56.25,62.25,False,False
08-11-2024 17:00,SEGYO,4.11,4.2,4.11,4.18,2893485.0,0.02,0.07,0.01,483.33,0.07,735726.3,293.28,True,76.5,0,,4.02,4.31,False,False
08-11-2024 17:00,OYLUM,7.94,8.39,7.9,8.35,1904178.0,0.04,0.41,0.07,511.94,0.41,455466.6,318.07,True,79.61,0,,7.51,ATH,False,False
08-11-2024 17:00,OBAMS,37.24,37.5,37.2,37.44,763517.0,0.06,0.2,0.01,2400.0,0.2,354062.7,115.64,True,59.0,0,,36.74,37.68,False,False
08-11-2024 17:00,HEDEF,3.02,3.05,3.01,3.05,209096.0,0.0,0.03,0.01,275.0,0.03,106188.0,96.91,True,60.13,0,,2.95,3.06,False,False
08-11-2024 17:00,BAHKM,41.9,42.1,41.86,42.06,252310.0,0.04,0.16,0.0,1.12589990684264e+16,0.16,121444.0,107.76,True,59.08,0,,40.68,42.42,False,False
08-11-2024 17:00,EKOS,25.5,25.84,25.42,25.8,484579.0,0.04,0.3,0.06,368.75,0.3,225688.0,114.71,True,63.82,0,,24.5,25.88,False,False
08-11-2024 17:00,GLBMD,10.86,11.05,10.82,11.03,211269.0,0.02,0.17,0.01,1788.89,0.17,126549.1,66.95,True,55.55,0,,10.7,11.18,False,False
08-11-2024 17:00,ISKPL,16.82,17.0,16.76,16.99,512050.0,0.01,0.17,0.04,347.37,0.17,175788.2,191.29,True,72.39,0,,15.24,17.8,False,False
08-11-2024 17:00,MGROS,447.0,458.25,447.0,456.25,372252.0,2.0,9.25,1.6,478.12,9.25,210502.7,76.84,True,72.8,0,,433.0,ATH,False,False
08-11-2024 17:00,YUNSA,6.47,6.56,6.46,6.54,1206870.0,0.02,0.07,0.02,268.42,0.07,356968.5,238.09,True,76.71,0,,6.23,ATH,False,False
08-11-2024 17:00,MARBL,12.02,12.14,12.02,12.14,384556.0,0.0,0.12,0.02,500.0,0.12,143180.1,168.58,True,67.02,0,,11.81,12.57,False,False
